0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年07月19日(金),2024年07月19日(金),2024年07月19日(金),,,,,,,,
,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,印字時刻 2025/11/21 17:50,印字時刻 2025/11/21 17:50,印字時刻 2025/11/21 17:50
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,36,2,0,131,2,0,167,0
,01-02,0,0,36,0,0,131,0,0,167,0
,02-03,0,1,35,0,1,130,0,2,165,0
,03-04,0,0,35,0,1,129,0,1,164,0
,04-05,0,0,35,0,0,129,0,0,164,0
,05-06,2,1,36,4,1,132,6,2,168,0
,06-07,3,0,39,22,2,151,25,2,190,0
,07-08,8,0,47,71,7,214,79,7,261,0
,08-09,16,2,61,148,18,344,164,20,405,0
,09-10,42,5,96,31,33,344,73,38,440,0
,10-11,59,44,113,15,19,340,74,63,453,2
,11-12,41,41,113,12,15,337,53,56,450,2
,12-13,37,52,96,20,11,345,57,63,441,8
,13-14,33,19,112,15,23,338,48,42,450,1
,14-15,49,39,123,18,21,335,67,60,458,2
,15-16,26,33,115,13,25,323,39,58,438,5
,16-17,24,27,111,21,20,323,45,47,434,5
,17-18,16,26,102,14,84,255,30,110,357,11
,18-19,38,32,111,13,54,215,51,86,326,5
,19-20,22,19,112,6,46,174,28,65,286,3
,20-21,6,22,95,7,26,154,13,48,249,0
,21-22,1,27,70,4,11,147,5,38,217,0
,22-23,1,15,56,0,11,136,1,26,192,0
,23-24,2,10,47,2,3,135,4,13,182,0
,合　計,426,415,-,438,432,-,864,847,-,44
,,,,,,,,,,,
,総駐車時間,977:37,977:37,977:37,5945:05,5945:05,5945:05,6922:42,6922:42,6922:42,
,平均駐車時間,2:20,2:20,2:20,14:07,14:07,14:07,8:14,8:14,8:14,
,回転率,1.91,1.91,1.91,1.1,1.1,1.1,1.4,1.4,1.4,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
