0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年07月27日(土),2024年07月27日(土),2024年07月27日(土),,,,,,,,
,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,印字時刻 2025/11/21 17:59,印字時刻 2025/11/21 17:59,印字時刻 2025/11/21 17:59
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,3,10,29,1,8,64,4,18,93,0
,01-02,0,1,28,0,0,64,0,1,92,0
,02-03,1,1,28,0,0,64,1,1,92,0
,03-04,1,0,29,0,0,64,1,0,93,0
,04-05,0,1,28,1,1,64,1,2,92,0
,05-06,2,1,29,4,0,68,6,1,97,0
,06-07,8,0,36,5,4,69,13,4,105,0
,07-08,23,0,60,8,5,72,31,5,132,0
,08-09,16,1,74,1,3,70,17,4,144,0
,09-10,35,8,100,4,1,73,39,9,173,0
,10-11,80,16,165,3,2,74,83,18,239,2
,11-12,76,47,194,6,5,75,82,52,269,8
,12-13,66,66,196,3,4,74,69,70,270,11
,13-14,65,56,200,1,1,74,66,57,274,15
,14-15,43,71,177,0,2,72,43,73,249,19
,15-16,47,66,158,2,1,73,49,67,231,18
,16-17,47,70,135,6,9,70,53,79,205,14
,17-18,42,52,125,4,3,71,46,55,196,11
,18-19,20,40,104,3,3,71,23,43,175,11
,19-20,2,25,81,1,2,70,3,27,151,6
,20-21,2,21,62,2,6,66,4,27,128,0
,21-22,1,13,50,0,2,64,1,15,114,0
,22-23,3,10,43,0,9,55,3,19,98,0
,23-24,2,6,39,0,3,52,2,9,91,0
,合　計,585,582,-,55,74,-,640,656,-,115
,,,,,,,,,,,
,総駐車時間,1734:32,1734:32,1734:32,1189:08,1189:08,1189:08,2923:40,2923:40,2923:40,
,平均駐車時間,2:59,2:59,2:59,18:35,18:35,18:35,4:31,4:31,4:31,
,回転率,0.93,0.93,0.93,0,0,0,1.04,1.04,1.04,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
