0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年04月06日(土),2024年04月06日(土),2024年04月06日(土),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 15:55,印字時刻 2025/11/21 15:55,印字時刻 2025/11/21 15:55
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,3,24,122,6,17,678,9,41,800,0
,01-02,2,3,121,3,2,678,5,5,799,0
,02-03,0,4,118,2,1,679,2,5,797,0
,03-04,0,0,117,1,0,680,1,0,797,0
,04-05,4,1,120,10,0,690,14,1,810,0
,05-06,6,3,123,10,2,698,16,5,821,0
,06-07,14,4,133,20,8,709,34,12,842,0
,07-08,43,8,161,50,19,738,93,27,899,0
,08-09,82,25,220,131,39,829,213,64,1049,4
,09-10,309,53,467,70,37,869,379,90,1336,3
,10-11,610,223,858,41,26,881,651,249,1739,28
,11-12,515,460,912,35,28,889,550,488,1801,59
,12-13,504,466,962,31,28,890,535,494,1852,72
,13-14,628,454,1133,27,38,880,655,492,2013,107
,14-15,616,552,1195,30,38,873,646,590,2068,107
,15-16,560,618,1145,25,31,866,585,649,2011,143
,16-17,469,731,880,26,23,869,495,754,1749,168
,17-18,368,578,671,34,55,849,402,633,1520,135
,18-19,294,450,513,22,54,817,316,504,1330,92
,19-20,127,322,325,16,61,772,143,383,1097,50
,20-21,26,155,189,10,49,733,36,204,922,0
,21-22,15,37,169,9,38,704,24,75,873,0
,22-23,12,36,144,3,24,683,15,60,827,0
,23-24,4,20,126,5,14,673,9,34,799,0
,合　計,5211,5227,-,617,632,-,5828,5859,-,968
,,,,,,,,,,,
,総駐車時間,8780:20,8780:20,8780:20,7848:59,7848:59,7848:59,16629:19,16629:19,16629:19,
,平均駐車時間,1:41,1:41,1:41,12:58,12:58,12:58,2:51,2:51,2:51,
,回転率,1.89,1.89,1.89,0.33,0.33,0.33,1.27,1.27,1.27,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
