0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年04月21日(日),2024年04月21日(日),2024年04月21日(日),,,,,,,,
,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,印字時刻 2025/11/21 16:12,印字時刻 2025/11/21 16:12,印字時刻 2025/11/21 16:12
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,3,0,1,18,0,1,21,0
,01-02,0,1,2,0,0,18,0,1,20,0
,02-03,0,0,2,1,0,19,1,0,21,0
,03-04,0,0,2,1,0,20,1,0,22,0
,04-05,0,0,2,5,0,25,5,0,27,0
,05-06,0,0,2,0,0,25,0,0,27,0
,06-07,0,0,2,0,0,25,0,0,27,0
,07-08,0,0,2,2,3,24,2,3,26,0
,08-09,2,0,4,6,3,27,8,3,31,0
,09-10,3,0,7,3,2,28,6,2,35,0
,10-11,0,0,7,3,3,28,3,3,35,0
,11-12,0,1,6,2,2,28,2,3,34,0
,12-13,3,4,5,0,2,26,3,6,31,0
,13-14,1,1,5,4,7,23,5,8,28,0
,14-15,5,5,5,4,3,24,9,8,29,0
,15-16,1,3,3,3,1,26,4,4,29,0
,16-17,2,2,3,1,1,26,3,3,29,0
,17-18,0,1,2,2,2,26,2,3,28,0
,18-19,0,0,2,1,3,24,1,3,26,0
,19-20,0,0,2,3,2,24,3,2,26,0
,20-21,2,2,2,1,1,25,3,3,27,0
,21-22,1,2,1,0,2,23,1,4,24,0
,22-23,0,0,1,0,2,21,0,2,22,0
,23-24,0,0,1,0,1,21,0,1,22,0
,合　計,20,22,-,42,41,-,62,63,-,0
,,,,,,,,,,,
,総駐車時間,54:53,54:53,54:53,903:52,903:52,903:52,958:45,958:45,958:45,
,平均駐車時間,2:17,2:17,2:17,17:43,17:43,17:43,12:47,12:47,12:47,
,回転率,0.38,0.38,0.38,0.4,0.4,0.4,0.39,0.39,0.39,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
