0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年04月17日(水),2024年04月17日(水),2024年04月17日(水),,,,,,,,
,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,印字時刻 2025/11/21 16:08,印字時刻 2025/11/21 16:08,印字時刻 2025/11/21 16:08
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,2,0,3,26,0,3,28,0
,01-02,0,0,2,0,0,26,0,0,28,0
,02-03,0,0,2,0,0,26,0,0,28,0
,03-04,0,0,2,0,0,26,0,0,28,0
,04-05,0,0,2,4,0,30,4,0,32,0
,05-06,0,0,2,8,1,37,8,1,39,0
,06-07,1,2,1,29,0,64,30,2,65,0
,07-08,30,26,6,36,3,97,66,29,103,0
,08-09,6,7,4,25,3,121,31,10,125,0
,09-10,13,3,14,11,5,126,24,8,140,0
,10-11,6,13,7,5,2,130,11,15,137,0
,11-12,7,6,8,2,1,131,9,7,139,0
,12-13,7,6,8,8,5,135,15,11,143,0
,13-14,11,3,17,4,3,135,15,6,152,0
,14-15,10,12,15,1,3,133,11,15,148,0
,15-16,13,16,12,2,2,132,15,18,144,0
,16-17,8,12,7,1,10,124,9,22,131,0
,17-18,6,8,6,2,19,107,8,27,113,0
,18-19,1,3,4,3,25,86,4,28,90,0
,19-20,0,2,3,2,24,64,2,26,67,0
,20-21,1,2,1,0,18,45,1,20,46,0
,21-22,0,0,1,0,9,36,0,9,37,0
,22-23,0,0,1,1,5,32,1,5,33,0
,23-24,0,0,1,0,3,29,0,3,30,0
,合　計,120,121,-,144,144,-,264,265,-,0
,,,,,,,,,,,
,総駐車時間,85:10,85:10,85:10,1881:13,1881:13,1881:13,1966:23,1966:23,1966:23,
,平均駐車時間,0:45,0:45,0:45,13:15,13:15,13:15,7:41,7:41,7:41,
,回転率,3.35,3.35,3.35,0.65,0.65,0.65,1.02,1.02,1.02,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
