0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年04月02日(火),2024年04月02日(火),2024年04月02日(火),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 15:51,印字時刻 2025/11/21 15:51,印字時刻 2025/11/21 15:51
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,3,8,106,0,12,677,3,20,783,0
,01-02,1,2,105,0,4,673,1,6,778,0
,02-03,0,0,104,1,1,673,1,1,777,0
,03-04,0,0,104,8,4,677,8,4,781,0
,04-05,2,2,104,16,2,691,18,4,795,0
,05-06,4,3,104,47,2,734,51,5,838,0
,06-07,19,4,119,161,11,880,180,15,999,0
,07-08,42,14,147,306,68,1116,348,82,1263,0
,08-09,145,30,260,613,86,1647,758,116,1907,3
,09-10,274,59,472,168,104,1714,442,163,2186,12
,10-11,326,151,650,62,75,1702,388,226,2352,18
,11-12,318,283,688,44,63,1682,362,346,2370,38
,12-13,275,323,649,75,90,1665,350,413,2314,56
,13-14,310,291,654,52,53,1667,362,344,2321,68
,14-15,337,287,713,64,52,1678,401,339,2391,52
,15-16,251,338,629,66,60,1686,317,398,2315,70
,16-17,276,333,565,87,85,1687,363,418,2252,50
,17-18,247,369,446,67,324,1433,314,693,1879,70
,18-19,255,279,422,71,324,1184,326,603,1606,37
,19-20,103,240,284,42,239,986,145,479,1270,45
,20-21,22,128,178,25,179,831,47,307,1009,0
,21-22,15,54,136,21,112,735,36,166,871,0
,22-23,3,17,123,13,53,695,16,70,818,0
,23-24,4,13,115,10,33,674,14,46,789,0
,合　計,3232,3228,-,2019,2036,-,5251,5264,-,519
,,,,,,,,,,,
,総駐車時間,6058:30,6058:30,6058:30,33669:27,33669:27,33669:27,39727:57,39727:57,39727:57,
,平均駐車時間,1:53,1:53,1:53,16:41,16:41,16:41,7:36,7:36,7:36,
,回転率,1.16,1.16,1.16,1.1,1.1,1.1,1.14,1.14,1.14,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
