0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年04月19日(金),2024年04月19日(金),2024年04月19日(金),,,,,,,,
,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,印字時刻 2025/11/21 16:10,印字時刻 2025/11/21 16:10,印字時刻 2025/11/21 16:10
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,0,0,2,213,0,2,213,0
,01-02,0,0,0,0,1,212,0,1,212,0
,02-03,0,0,0,0,0,212,0,0,212,0
,03-04,0,0,0,0,0,212,0,0,212,0
,04-05,0,0,0,0,0,212,0,0,212,0
,05-06,0,0,0,1,1,212,1,1,212,0
,06-07,0,0,0,10,0,221,10,0,221,0
,07-08,26,0,21,37,8,251,63,8,272,0
,08-09,20,4,38,147,16,380,167,20,418,0
,09-10,28,12,54,62,35,409,90,47,463,0
,10-11,27,14,66,16,41,386,43,55,452,0
,11-12,20,33,54,17,24,378,37,57,432,0
,12-13,12,23,41,24,34,366,36,57,407,0
,13-14,24,19,47,18,24,361,42,43,408,0
,14-15,23,20,51,27,20,368,50,40,419,0
,15-16,13,23,41,32,18,380,45,41,421,0
,16-17,14,15,41,23,23,377,37,38,418,0
,17-18,10,44,7,36,54,364,46,98,371,0
,18-19,2,8,0,38,62,340,40,70,340,0
,19-20,3,3,0,13,53,302,16,56,302,0
,20-21,1,1,0,5,36,271,6,37,271,0
,21-22,1,3,0,2,21,251,3,24,251,0
,22-23,0,1,0,0,9,241,0,10,241,0
,23-24,0,0,0,1,3,239,1,3,239,0
,合　計,224,223,-,509,485,-,733,708,-,0
,,,,,,,,,,,
,総駐車時間,457:37,457:37,457:37,6183:30,6183:30,6183:30,6641:07,6641:07,6641:07,
,平均駐車時間,2:06,2:06,2:06,13:41,13:41,13:41,9:55,9:55,9:55,
,回転率,1.69,1.69,1.69,0.81,0.81,0.81,0.97,0.97,0.97,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
