0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年05月14日(水),2025年05月14日(水),2025年05月14日(水),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/20 17:03,印字時刻 2025/11/20 17:03,印字時刻 2025/11/20 17:03
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,2,7,78,2,16,757,4,23,835,0
,01-02,2,3,77,1,3,755,3,6,832,0
,02-03,2,1,78,1,1,755,3,2,833,0
,03-04,0,0,78,1,3,753,1,3,831,0
,04-05,1,0,79,14,1,766,15,1,845,0
,05-06,6,0,85,40,1,804,46,1,889,0
,06-07,10,2,93,153,17,941,163,19,1034,0
,07-08,66,28,129,323,66,1194,389,94,1323,0
,08-09,124,38,216,683,98,1778,807,136,1994,5
,09-10,291,54,451,162,105,1840,453,159,2291,3
,10-11,363,129,684,60,77,1824,423,206,2508,15
,11-12,280,323,653,53,62,1814,333,385,2467,54
,12-13,307,359,593,55,84,1786,362,443,2379,81
,13-14,274,302,570,54,69,1772,328,371,2342,75
,14-15,257,265,562,58,58,1770,315,323,2332,68
,15-16,232,325,467,63,41,1791,295,366,2258,60
,16-17,252,253,461,82,113,1761,334,366,2222,60
,17-18,238,293,405,83,335,1514,321,628,1919,53
,18-19,256,291,375,105,350,1266,361,641,1641,51
,19-20,118,228,265,50,268,1048,168,496,1313,32
,20-21,29,122,170,29,175,900,58,297,1070,0
,21-22,8,67,113,18,100,819,26,167,932,0
,22-23,9,38,83,10,59,770,19,97,853,0
,23-24,3,17,68,12,30,751,15,47,819,0
,合　計,3130,3145,-,2112,2132,-,5242,5277,-,557
,,,,,,,,,,,
,総駐車時間,5403:53,5403:53,5403:53,30859:02,30859:02,30859:02,36262:55,36262:55,36262:55,
,平均駐車時間,1:44,1:44,1:44,14:22,14:22,14:22,6:52,6:52,6:52,
,回転率,0.79,0.79,0.79,3.52,3.52,3.52,1.15,1.15,1.15,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
