0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年05月26日(月),2025年05月26日(月),2025年05月26日(月),,,,,,,,
,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,印字時刻 2025/11/20 17:16,印字時刻 2025/11/20 17:16,印字時刻 2025/11/20 17:16
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,2,7,1,1,89,2,3,96,0
,01-02,0,0,7,0,0,89,0,0,96,0
,02-03,0,0,7,0,0,89,0,0,96,0
,03-04,0,1,6,0,0,89,0,1,95,0
,04-05,1,1,6,5,1,93,6,2,99,0
,05-06,1,0,7,19,0,112,20,0,119,0
,06-07,7,1,13,65,0,177,72,1,190,0
,07-08,24,10,27,69,11,235,93,21,262,0
,08-09,11,6,32,68,14,286,79,20,318,0
,09-10,18,6,45,20,13,296,38,19,341,0
,10-11,17,6,56,7,8,296,24,14,352,1
,11-12,18,12,61,11,6,300,29,18,361,2
,12-13,29,17,72,8,8,300,37,25,372,3
,13-14,22,18,76,7,8,299,29,26,375,1
,14-15,39,50,66,7,12,294,46,62,360,4
,15-16,17,22,61,4,6,292,21,28,353,3
,16-17,12,24,50,10,11,291,22,35,341,6
,17-18,20,22,49,9,24,276,29,46,325,7
,18-19,18,17,48,12,58,231,30,75,279,0
,19-20,4,16,36,8,65,173,12,81,209,1
,20-21,0,7,29,3,41,136,3,48,165,0
,21-22,1,8,22,2,15,122,3,23,144,0
,22-23,0,4,18,2,9,115,2,13,133,0
,23-24,0,5,13,0,6,109,0,11,122,0
,合　計,260,255,-,337,317,-,597,572,-,28
,,,,,,,,,,,
,総駐車時間,662:38,662:38,662:38,4330:52,4330:52,4330:52,4993:30,4993:30,4993:30,
,平均駐車時間,2:37,2:37,2:37,13:03,13:03,13:03,8:31,8:31,8:31,
,回転率,0.41,0.41,0.41,0,0,0,0.94,0.94,0.94,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
