0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年05月12日(月),2025年05月12日(月),2025年05月12日(月),,,,,,,,
,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,印字時刻 2025/11/20 17:02,印字時刻 2025/11/20 17:02,印字時刻 2025/11/20 17:02
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,0,7,0,0,18,1,0,25,0
,01-02,0,0,7,0,0,18,0,0,25,0
,02-03,0,0,7,0,0,18,0,0,25,0
,03-04,0,0,7,3,0,21,3,0,28,0
,04-05,1,0,8,6,0,27,7,0,35,0
,05-06,0,1,7,4,0,31,4,1,38,0
,06-07,0,0,7,3,4,30,3,4,37,0
,07-08,2,1,8,33,5,58,35,6,66,0
,08-09,8,4,12,56,5,108,64,9,120,0
,09-10,40,4,48,19,4,124,59,8,172,0
,10-11,9,10,48,7,4,127,16,14,175,0
,11-12,4,20,31,1,3,125,5,23,156,0
,12-13,6,13,24,5,4,126,11,17,150,0
,13-14,8,10,23,3,5,124,11,15,147,0
,14-15,5,6,21,3,7,120,8,13,141,0
,15-16,2,8,15,2,12,110,4,20,125,0
,16-17,9,7,16,5,19,96,14,26,112,0
,17-18,3,10,10,4,39,60,7,49,70,0
,18-19,2,4,8,7,21,49,9,25,57,0
,19-20,1,3,6,2,18,31,3,21,37,0
,20-21,0,0,6,2,8,25,2,8,31,0
,21-22,1,1,6,4,9,20,5,10,26,0
,22-23,0,0,6,0,3,17,0,3,23,0
,23-24,0,0,6,1,0,18,1,0,24,0
,合　計,102,102,-,170,170,-,272,272,-,0
,,,,,,,,,,,
,総駐車時間,172:27,172:27,172:27,1602:26,1602:26,1602:26,1774:53,1774:53,1774:53,
,平均駐車時間,1:49,1:49,1:49,9:16,9:16,9:16,6:37,6:37,6:37,
,回転率,1.51,1.51,1.51,1.34,1.34,1.34,1.4,1.4,1.4,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
