0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年05月18日(日),2025年05月18日(日),2025年05月18日(日),,,,,,,,
,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,印字時刻 2025/11/20 17:08,印字時刻 2025/11/20 17:08,印字時刻 2025/11/20 17:08
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,6,1,0,20,1,0,26,0
,01-02,0,0,6,0,0,20,0,0,26,0
,02-03,0,0,6,1,0,21,1,0,27,0
,03-04,0,0,6,2,0,23,2,0,29,0
,04-05,0,0,6,4,0,27,4,0,33,0
,05-06,0,0,6,0,0,27,0,0,33,0
,06-07,0,0,6,0,1,26,0,1,32,0
,07-08,0,0,6,3,0,29,3,0,35,0
,08-09,4,0,10,10,5,34,14,5,44,0
,09-10,7,0,17,3,4,34,10,4,51,0
,10-11,2,1,18,3,2,34,5,3,52,0
,11-12,1,9,10,4,5,33,5,14,43,0
,12-13,3,2,11,1,2,32,4,4,43,0
,13-14,2,4,9,2,6,28,4,10,37,0
,14-15,2,0,11,3,3,28,5,3,39,0
,15-16,3,3,11,2,1,29,5,4,40,0
,16-17,0,2,9,3,3,29,3,5,38,0
,17-18,2,2,9,1,4,26,3,6,35,0
,18-19,0,0,9,3,7,23,3,7,32,0
,19-20,2,1,10,2,2,22,4,3,32,0
,20-21,1,2,9,1,1,22,2,3,31,0
,21-22,0,1,8,1,5,18,1,6,26,0
,22-23,0,1,7,0,0,18,0,1,25,0
,23-24,0,0,7,0,0,18,0,0,25,0
,合　計,29,28,-,50,51,-,79,79,-,0
,,,,,,,,,,,
,総駐車時間,52:40,52:40,52:40,883:20,883:20,883:20,936:00,936:00,936:00,
,平均駐車時間,1:36,1:36,1:36,14:58,14:58,14:58,10:10,10:10,10:10,
,回転率,0.52,0.52,0.52,0.46,0.46,0.46,0.48,0.48,0.48,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
