0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年05月21日(水),2025年05月21日(水),2025年05月21日(水),,,,,,,,
,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,印字時刻 2025/11/20 17:12,印字時刻 2025/11/20 17:12,印字時刻 2025/11/20 17:12
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,10,0,1,19,0,1,29,0
,01-02,0,0,10,0,0,19,0,0,29,0
,02-03,0,0,10,0,0,19,0,0,29,0
,03-04,0,0,10,0,0,19,0,0,29,0
,04-05,1,0,11,2,0,21,3,0,32,0
,05-06,0,1,10,11,0,31,11,1,41,0
,06-07,1,1,11,30,0,62,31,1,73,0
,07-08,20,18,13,44,3,102,64,21,115,0
,08-09,7,4,15,36,6,133,43,10,148,0
,09-10,5,2,17,10,6,137,15,8,154,0
,10-11,12,8,22,4,1,140,16,9,162,0
,11-12,11,16,17,2,1,141,13,17,158,0
,12-13,10,7,19,2,1,142,12,8,161,0
,13-14,7,10,16,4,6,140,11,16,156,0
,14-15,9,10,16,2,5,137,11,15,153,0
,15-16,9,10,16,2,0,139,11,10,155,0
,16-17,10,9,16,3,14,128,13,23,144,0
,17-18,7,8,15,2,17,113,9,25,128,0
,18-19,6,9,12,7,30,90,13,39,102,0
,19-20,1,4,9,2,33,59,3,37,68,0
,20-21,0,1,8,2,17,44,2,18,52,0
,21-22,0,0,8,0,13,31,0,13,39,0
,22-23,0,0,8,1,8,24,1,8,32,0
,23-24,1,0,9,0,2,22,1,2,31,0
,合　計,117,118,-,166,164,-,283,282,-,0
,,,,,,,,,,,
,総駐車時間,107:23,107:23,107:23,2006:55,2006:55,2006:55,2114:18,2114:18,2114:18,
,平均駐車時間,0:54,0:54,0:54,12:05,12:05,12:05,7:25,7:25,7:25,
,回転率,0.48,0.48,0.48,0,0,0,1.15,1.15,1.15,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
