0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年05月24日(土),2025年05月24日(土),2025年05月24日(土),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/20 17:14,印字時刻 2025/11/20 17:14,印字時刻 2025/11/20 17:14
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,7,16,104,2,13,772,9,29,876,0
,01-02,5,5,104,3,1,774,8,6,878,0
,02-03,5,8,101,3,0,777,8,8,878,0
,03-04,0,2,99,2,7,772,2,9,871,0
,04-05,1,1,99,6,4,774,7,5,873,0
,05-06,1,0,100,10,5,779,11,5,879,0
,06-07,12,5,106,27,15,789,39,20,895,0
,07-08,44,10,140,56,31,815,100,41,955,0
,08-09,124,26,233,107,41,881,231,67,1114,3
,09-10,390,50,572,90,43,929,480,93,1501,7
,10-11,555,238,901,37,38,929,592,276,1830,29
,11-12,491,450,931,29,20,938,520,470,1869,80
,12-13,431,504,855,34,36,933,465,540,1788,103
,13-14,595,388,1064,21,32,924,616,420,1988,94
,14-15,601,479,1202,28,40,913,629,519,2115,117
,15-16,487,594,1087,39,31,919,526,625,2006,138
,16-17,441,659,865,27,29,918,468,688,1783,157
,17-18,412,568,718,45,64,897,457,632,1615,135
,18-19,299,496,521,41,66,875,340,562,1396,101
,19-20,142,318,345,17,64,827,159,382,1172,55
,20-21,26,136,228,20,48,798,46,184,1026,0
,21-22,19,80,167,10,29,781,29,109,948,0
,22-23,6,49,125,6,21,765,12,70,890,0
,23-24,2,11,116,5,6,765,7,17,881,0
,合　計,5096,5093,-,665,684,-,5761,5777,-,1019
,,,,,,,,,,,
,総駐車時間,9569:15,9569:15,9569:15,10461:25,10461:25,10461:25,20030:40,20030:40,20030:40,
,平均駐車時間,1:53,1:53,1:53,16:57,16:57,16:57,3:31,3:31,3:31,
,回転率,1.28,1.28,1.28,1.01,1.01,1.01,1.25,1.25,1.25,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
