0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年05月15日(木),2025年05月15日(木),2025年05月15日(木),,,,,,,,
,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,印字時刻 2025/11/20 17:05,印字時刻 2025/11/20 17:05,印字時刻 2025/11/20 17:05
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,7,0,3,19,0,3,26,0
,01-02,0,0,7,0,0,18,0,0,25,0
,02-03,0,0,7,0,0,18,0,0,25,0
,03-04,0,0,7,0,0,18,0,0,25,0
,04-05,0,0,7,2,0,20,2,0,27,0
,05-06,0,0,7,11,0,29,11,0,36,0
,06-07,0,0,7,36,0,63,36,0,70,0
,07-08,19,17,8,41,4,102,60,21,110,0
,08-09,4,3,10,32,5,131,36,8,141,0
,09-10,7,2,15,8,8,131,15,10,146,0
,10-11,12,9,18,9,2,138,21,11,156,0
,11-12,12,10,20,3,3,138,15,13,158,0
,12-13,5,9,16,3,3,138,8,12,154,0
,13-14,10,9,17,6,3,141,16,12,158,0
,14-15,11,12,15,2,4,139,13,16,154,0
,15-16,9,8,18,0,3,136,9,11,154,0
,16-17,6,11,12,2,14,124,8,25,136,0
,17-18,4,5,11,2,14,112,6,19,123,0
,18-19,3,5,9,3,28,89,6,33,98,0
,19-20,0,1,8,6,33,60,6,34,68,0
,20-21,0,0,8,2,15,47,2,15,55,0
,21-22,1,1,8,0,14,34,1,15,42,0
,22-23,0,1,7,0,11,22,0,12,29,0
,23-24,1,1,7,0,3,19,1,4,26,0
,合　計,104,104,-,168,170,-,272,274,-,0
,,,,,,,,,,,
,総駐車時間,84:37,84:37,84:37,2062:25,2062:25,2062:25,2147:02,2147:02,2147:02,
,平均駐車時間,0:49,0:49,0:49,12:08,12:08,12:08,7:52,7:52,7:52,
,回転率,0.42,0.42,0.42,0,0,0,1.1,1.1,1.1,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
