0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年11月09日(土),2024年11月09日(土),2024年11月09日(土),,,,,,,,
,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,印字時刻 2025/11/21 19:50,印字時刻 2025/11/21 19:50,印字時刻 2025/11/21 19:50
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,6,19,3,6,88,4,12,107,0
,01-02,2,2,19,0,1,87,2,3,106,0
,02-03,0,0,19,0,0,87,0,0,106,0
,03-04,0,0,19,0,0,87,0,0,106,0
,04-05,0,0,19,2,0,89,2,0,108,0
,05-06,1,0,20,1,0,90,2,0,110,0
,06-07,8,1,27,4,1,93,12,2,120,0
,07-08,21,4,44,5,4,94,26,8,138,0
,08-09,37,10,68,14,2,105,51,12,173,2
,09-10,226,18,268,17,6,117,243,24,385,2
,10-11,419,141,553,7,3,121,426,144,674,35
,11-12,397,285,663,3,2,122,400,287,785,56
,12-13,376,348,696,6,1,127,382,349,823,80
,13-14,383,368,710,3,5,125,386,373,835,96
,14-15,390,371,726,2,3,124,392,374,850,128
,15-16,351,429,650,2,6,120,353,435,770,123
,16-17,334,451,538,7,4,123,341,455,661,135
,17-18,295,398,433,2,9,116,297,407,549,92
,18-19,241,354,320,3,8,111,244,362,431,89
,19-20,99,263,161,2,8,105,101,271,266,53
,20-21,19,93,83,0,10,95,19,103,178,0
,21-22,7,25,64,1,5,91,8,30,155,0
,22-23,1,15,50,0,5,86,1,20,136,0
,23-24,0,12,38,2,5,83,2,17,121,0
,合　計,3608,3594,-,86,94,-,3694,3688,-,891
,,,,,,,,,,,
,総駐車時間,5899:18,5899:18,5899:18,1041:09,1041:09,1041:09,6940:27,6940:27,6940:27,
,平均駐車時間,1:38,1:38,1:38,11:42,11:42,11:42,1:52,1:52,1:52,
,回転率,3.94,3.94,3.94,0,0,0,4.03,4.03,4.03,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
