0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年11月05日(火),2024年11月05日(火),2024年11月05日(火),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 19:46,印字時刻 2025/11/21 19:46,印字時刻 2025/11/21 19:46
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,5,96,0,1,670,0,6,766,0
,01-02,2,3,94,2,1,671,4,4,765,0
,02-03,2,4,93,2,1,672,4,5,765,0
,03-04,0,0,93,2,0,674,2,0,767,0
,04-05,2,1,94,15,2,687,17,3,781,0
,05-06,4,1,97,45,3,729,49,4,826,0
,06-07,39,6,130,152,15,863,191,21,993,0
,07-08,87,37,181,336,66,1130,423,103,1311,0
,08-09,115,33,260,727,90,1767,842,123,2027,2
,09-10,283,67,473,189,95,1869,472,162,2342,4
,10-11,302,158,621,62,76,1853,364,234,2474,15
,11-12,300,274,646,46,73,1825,346,347,2471,43
,12-13,327,328,649,49,80,1796,376,408,2445,49
,13-14,276,299,619,64,74,1783,340,373,2402,61
,14-15,305,302,627,71,72,1783,376,374,2410,52
,15-16,250,322,551,75,70,1788,325,392,2339,66
,16-17,235,311,482,82,122,1750,317,433,2232,71
,17-18,235,293,419,88,343,1500,323,636,1919,49
,18-19,203,231,394,84,363,1219,287,594,1613,31
,19-20,101,224,278,43,272,990,144,496,1268,28
,20-21,19,115,178,30,166,853,49,281,1031,0
,21-22,8,39,144,14,100,767,22,139,911,0
,22-23,5,27,121,6,54,716,11,81,837,0
,23-24,2,13,110,5,18,703,7,31,813,0
,合　計,3102,3093,-,2189,2157,-,5291,5250,-,471
,,,,,,,,,,,
,総駐車時間,5579:46,5579:46,5579:46,41593:53,41593:53,41593:53,47173:39,47173:39,47173:39,
,平均駐車時間,1:49,1:49,1:49,19:01,19:01,19:01,8:57,8:57,8:57,
,回転率,0.9,0.9,0.9,1.87,1.87,1.87,1.15,1.15,1.15,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
