0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年11月01日(金),2024年11月01日(金),2024年11月01日(金),,,,,,,,
,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,印字時刻 2025/11/21 19:42,印字時刻 2025/11/21 19:42,印字時刻 2025/11/21 19:42
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,9,1,0,98,1,0,107,0
,01-02,0,0,9,2,0,100,2,0,109,0
,02-03,0,0,9,0,1,99,0,1,108,0
,03-04,0,0,9,0,1,98,0,1,107,0
,04-05,0,0,9,0,1,97,0,1,106,0
,05-06,0,0,9,4,0,100,4,0,109,0
,06-07,1,0,10,7,4,103,8,4,113,0
,07-08,0,1,9,38,19,122,38,20,131,0
,08-09,12,2,19,125,18,230,137,20,249,0
,09-10,8,2,25,36,11,256,44,13,281,0
,10-11,1,3,23,8,6,258,9,9,281,0
,11-12,5,4,24,13,8,261,18,12,285,0
,12-13,9,4,29,6,17,251,15,21,280,0
,13-14,18,6,41,9,8,252,27,14,293,0
,14-15,5,10,37,9,9,250,14,19,287,0
,15-16,13,11,38,10,10,252,23,21,290,0
,16-17,52,26,64,23,21,255,75,47,319,0
,17-18,15,54,25,10,64,202,25,118,227,0
,18-19,4,17,12,20,67,154,24,84,166,0
,19-20,5,3,14,6,32,127,11,35,141,0
,20-21,1,3,12,5,11,121,6,14,133,0
,21-22,2,3,11,2,18,105,4,21,116,0
,22-23,0,2,9,2,9,98,2,11,107,0
,23-24,2,0,11,1,2,97,3,2,108,0
,合　計,153,151,-,337,337,-,490,488,-,0
,,,,,,,,,,,
,総駐車時間,247:29,247:29,247:29,3701:19,3701:19,3701:19,3948:48,3948:48,3948:48,
,平均駐車時間,1:38,1:38,1:38,12:03,12:03,12:03,8:36,8:36,8:36,
,回転率,0.28,0.28,0.28,0,0,0,0.85,0.85,0.85,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
