0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年06月17日(火),2025年06月17日(火),2025年06月17日(火),,,,,,,,
,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,印字時刻 2025/11/20 17:57,印字時刻 2025/11/20 17:57,印字時刻 2025/11/20 17:57
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,11,0,3,27,0,3,38,0
,01-02,0,0,11,0,0,27,0,0,38,0
,02-03,0,0,11,0,0,27,0,0,38,0
,03-04,0,0,11,0,0,27,0,0,38,0
,04-05,0,0,11,3,0,30,3,0,41,0
,05-06,0,0,11,10,1,39,10,1,50,0
,06-07,2,1,12,38,0,75,40,1,87,0
,07-08,29,26,16,41,2,116,70,28,132,0
,08-09,4,5,14,40,9,147,44,14,161,0
,09-10,7,2,19,8,6,149,15,8,168,0
,10-11,17,9,27,4,0,153,21,9,180,0
,11-12,10,11,26,4,1,156,14,12,182,0
,12-13,9,13,22,1,1,156,10,14,178,0
,13-14,7,9,20,6,4,158,13,13,178,0
,14-15,17,12,25,3,6,155,20,18,180,0
,15-16,10,13,22,0,3,152,10,16,174,0
,16-17,6,6,22,1,17,137,7,23,159,0
,17-18,12,17,15,6,19,123,18,36,138,0
,18-19,6,5,18,5,26,101,11,31,119,0
,19-20,2,10,10,1,28,75,3,38,85,0
,20-21,0,0,10,2,21,56,2,21,66,0
,21-22,1,1,10,0,17,39,1,18,49,0
,22-23,0,0,10,1,6,34,1,6,44,0
,23-24,0,0,10,1,7,28,1,7,38,0
,合　計,139,140,-,175,177,-,314,317,-,0
,,,,,,,,,,,
,総駐車時間,140:09,140:09,140:09,2333:43,2333:43,2333:43,2473:52,2473:52,2473:52,
,平均駐車時間,1:02,1:02,1:02,13:11,13:11,13:11,7:54,7:54,7:54,
,回転率,0.55,0.55,0.55,0,0,0,1.26,1.26,1.26,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
