0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年06月01日(日),2025年06月01日(日),2025年06月01日(日),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/20 17:40,印字時刻 2025/11/20 17:40,印字時刻 2025/11/20 17:40
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,4,13,89,3,11,725,7,24,814,0
,01-02,3,3,89,1,4,722,4,7,811,0
,02-03,3,4,88,3,0,725,6,4,813,0
,03-04,2,4,86,5,6,723,7,10,809,0
,04-05,3,2,87,10,3,731,13,5,818,0
,05-06,5,1,91,2,2,731,7,3,822,0
,06-07,15,1,104,12,4,740,27,5,844,0
,07-08,44,12,137,46,19,763,90,31,900,0
,08-09,139,20,252,64,24,808,203,44,1060,4
,09-10,409,43,613,49,24,830,458,67,1443,5
,10-11,822,246,1189,35,23,843,857,269,2032,32
,11-12,829,513,1510,22,33,832,851,546,2342,99
,12-13,714,685,1542,29,22,839,743,707,2381,158
,13-14,671,723,1495,23,18,843,694,741,2338,214
,14-15,614,787,1314,18,29,833,632,816,2147,227
,15-16,474,807,988,15,20,828,489,827,1816,183
,16-17,344,668,665,27,24,832,371,692,1497,178
,17-18,274,448,483,44,38,836,318,486,1319,106
,18-19,216,342,364,21,46,813,237,388,1177,91
,19-20,114,289,188,14,43,785,128,332,973,52
,20-21,16,106,97,9,30,762,25,136,859,0
,21-22,4,31,69,3,24,741,7,55,810,0
,22-23,1,9,62,7,19,729,8,28,791,0
,23-24,7,11,57,5,5,729,12,16,786,0
,合　計,5727,5768,-,467,471,-,6194,6239,-,1349
,,,,,,,,,,,
,総駐車時間,10657:15,10657:15,10657:15,14637:14,14637:14,14637:14,25294:29,25294:29,25294:29,
,平均駐車時間,1:51,1:51,1:51,25:33,25:33,25:33,3:59,3:59,3:59,
,回転率,1.45,1.45,1.45,0.94,0.94,0.94,1.39,1.39,1.39,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
