0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年06月10日(火),2025年06月10日(火),2025年06月10日(火),,,,,,,,
,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,印字時刻 2025/11/20 17:49,印字時刻 2025/11/20 17:49,印字時刻 2025/11/20 17:49
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,4,5,11,1,0,130,5,5,141,0
,01-02,0,0,11,1,1,130,1,1,141,0
,02-03,0,0,11,0,0,130,0,0,141,0
,03-04,0,0,11,2,2,130,2,2,141,0
,04-05,0,0,11,2,0,132,2,0,143,0
,05-06,0,0,11,6,1,137,6,1,148,0
,06-07,0,0,11,17,2,152,17,2,163,0
,07-08,5,1,15,65,8,208,70,9,223,0
,08-09,28,0,42,151,16,341,179,16,383,0
,09-10,33,4,72,32,23,353,65,27,425,0
,10-11,22,23,72,9,18,344,31,41,416,1
,11-12,21,24,67,10,15,338,31,39,405,4
,12-13,13,32,49,14,14,339,27,46,388,12
,13-14,13,11,52,12,15,337,25,26,389,3
,14-15,19,24,45,17,13,339,36,37,384,4
,15-16,9,11,42,13,14,339,22,25,381,2
,16-17,8,15,37,15,19,335,23,34,372,3
,17-18,6,18,25,11,100,248,17,118,273,1
,18-19,3,7,21,8,55,200,11,62,221,0
,19-20,4,8,17,3,51,152,7,59,169,0
,20-21,1,4,15,6,27,130,7,31,145,0
,21-22,3,3,14,6,7,129,9,10,143,0
,22-23,0,1,13,3,7,125,3,8,138,0
,23-24,0,0,13,4,3,126,4,3,139,0
,合　計,192,191,-,408,411,-,600,602,-,30
,,,,,,,,,,,
,総駐車時間,399:45,399:45,399:45,6417:35,6417:35,6417:35,6817:20,6817:20,6817:20,
,平均駐車時間,2:05,2:05,2:05,15:51,15:51,15:51,11:25,11:25,11:25,
,回転率,0.87,0.87,0.87,1.06,1.06,1.06,0.99,0.99,0.99,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
