0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年06月27日(金),2025年06月27日(金),2025年06月27日(金),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/20 18:06,印字時刻 2025/11/20 18:06,印字時刻 2025/11/20 18:06
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,6,15,101,7,18,751,13,33,852,0
,01-02,1,0,102,1,1,751,2,1,853,0
,02-03,1,0,103,2,2,751,3,2,854,0
,03-04,1,1,103,3,3,751,4,4,854,0
,04-05,0,0,103,18,1,766,18,1,869,0
,05-06,15,1,117,49,6,811,64,7,928,0
,06-07,39,4,150,136,10,929,175,14,1079,0
,07-08,92,39,206,303,73,1162,395,112,1368,0
,08-09,111,36,276,665,102,1721,776,138,1997,5
,09-10,291,55,508,185,117,1799,476,172,2307,4
,10-11,348,197,668,66,94,1770,414,291,2438,28
,11-12,318,297,690,56,63,1763,374,360,2453,48
,12-13,317,345,659,82,104,1741,399,449,2400,93
,13-14,316,308,667,70,86,1726,386,394,2393,78
,14-15,288,328,630,70,68,1727,358,396,2357,71
,15-16,299,310,614,69,71,1723,368,381,2337,63
,16-17,293,310,604,110,102,1731,403,412,2335,72
,17-18,348,384,559,91,309,1520,439,693,2079,68
,18-19,369,312,619,96,360,1255,465,672,1874,51
,19-20,218,303,540,59,261,1050,277,564,1590,50
,20-21,40,217,359,34,148,935,74,365,1294,0
,21-22,26,146,239,18,93,861,44,239,1100,0
,22-23,21,93,173,8,47,822,29,140,995,0
,23-24,5,28,144,10,50,781,15,78,925,0
,合　計,3763,3729,-,2208,2189,-,5971,5918,-,631
,,,,,,,,,,,
,総駐車時間,6922:12,6922:12,6922:12,28081:15,28081:15,28081:15,35003:27,35003:27,35003:27,
,平均駐車時間,1:52,1:52,1:52,13:21,13:21,13:21,6:01,6:01,6:01,
,回転率,0.94,0.94,0.94,3.45,3.45,3.45,1.27,1.27,1.27,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
