0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年12月28日(日),2025年12月28日(日),2025年12月28日(日),,,,,,,,
,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,印字時刻 2026/01/01 16:38,印字時刻 2026/01/01 16:38,印字時刻 2026/01/01 16:38
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,2,122,0,2,28,1,4,150,0
,01-02,0,0,122,1,2,27,1,2,149,0
,02-03,0,0,122,0,0,27,0,0,149,0
,03-04,0,0,122,0,0,27,0,0,149,0
,04-05,0,0,122,1,0,28,1,0,150,0
,05-06,2,0,124,2,0,30,4,0,154,0
,06-07,2,2,124,3,1,32,5,3,156,0
,07-08,6,0,130,6,3,34,12,3,164,0
,08-09,22,3,148,13,1,47,35,4,195,0
,09-10,17,9,155,10,1,56,27,10,211,3
,10-11,69,12,214,10,3,62,79,15,276,2
,11-12,56,45,223,2,1,64,58,46,287,3
,12-13,52,52,223,1,4,61,53,56,284,4
,13-14,49,41,232,3,4,60,52,45,292,13
,14-15,41,60,214,5,5,60,46,65,274,9
,15-16,37,40,212,4,3,61,41,43,273,11
,16-17,36,47,200,3,2,62,39,49,262,11
,17-18,18,44,175,6,6,63,24,50,238,8
,18-19,19,23,169,2,8,56,21,31,225,5
,19-20,4,24,150,2,6,52,6,30,202,4
,20-21,2,9,143,2,8,47,4,17,190,0
,21-22,0,10,133,0,8,38,0,18,171,0
,22-23,0,7,126,1,5,34,1,12,160,0
,23-24,2,3,125,1,1,34,3,4,159,0
,合　計,435,433,-,78,74,-,513,507,-,73
,,,,,,,,,,,
,総駐車時間,1065:52,1065:52,1065:52,1753:18,1753:18,1753:18,2819:10,2819:10,2819:10,
,平均駐車時間,2:29,2:29,2:29,21:55,21:55,21:55,5:33,5:33,5:33,
,回転率,0.69,0.69,0.69,0,0,0,0.82,0.82,0.82,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
