0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年12月18日(木),2025年12月18日(木),2025年12月18日(木),,,,,,,,
,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,印字時刻 2026/01/01 16:28,印字時刻 2026/01/01 16:28,印字時刻 2026/01/01 16:28
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,1,2,3,3,145,3,4,147,0
,01-02,0,0,2,0,0,145,0,0,147,0
,02-03,0,0,2,0,0,145,0,0,147,0
,03-04,0,1,1,0,0,145,0,1,146,0
,04-05,0,0,1,1,0,146,1,0,147,0
,05-06,0,0,1,4,0,150,4,0,151,0
,06-07,0,0,1,20,2,167,20,2,168,0
,07-08,11,1,11,64,10,221,75,11,232,0
,08-09,27,2,35,163,17,367,190,19,402,0
,09-10,42,2,74,32,29,371,74,31,445,0
,10-11,35,15,96,15,18,368,50,33,464,1
,11-12,34,34,96,15,18,365,49,52,461,2
,12-13,34,44,87,12,15,362,46,59,449,9
,13-14,21,24,81,19,15,366,40,39,447,3
,14-15,31,30,82,18,9,376,49,39,458,8
,15-16,19,26,77,15,21,370,34,47,447,2
,16-17,18,44,51,16,22,363,34,66,414,9
,17-18,16,17,50,11,88,287,27,105,337,1
,18-19,13,21,43,10,65,232,23,86,275,1
,19-20,2,12,32,2,47,188,4,59,220,5
,20-21,1,8,25,1,32,157,2,40,182,0
,21-22,2,13,14,2,7,151,4,20,165,0
,22-23,0,2,12,4,6,148,4,8,160,0
,23-24,1,3,10,4,2,150,5,5,160,0
,合　計,307,300,-,431,426,-,738,726,-,41
,,,,,,,,,,,
,総駐車時間,797:17,797:17,797:17,6688:29,6688:29,6688:29,7485:46,7485:46,7485:46,
,平均駐車時間,2:39,2:39,2:39,16:02,16:02,16:02,10:26,10:26,10:26,
,回転率,1.37,1.37,1.37,1.09,1.09,1.09,1.19,1.19,1.19,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
