0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年12月22日(月),2025年12月22日(月),2025年12月22日(月),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/01/01 16:31,印字時刻 2026/01/01 16:31,印字時刻 2026/01/01 16:31
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,8,162,9,7,754,9,15,916,0
,01-02,2,2,162,1,1,754,3,3,916,0
,02-03,4,4,162,1,10,745,5,14,907,0
,03-04,0,0,162,4,1,748,4,1,910,0
,04-05,0,0,162,13,3,758,13,3,920,0
,05-06,5,0,167,45,4,799,50,4,966,0
,06-07,9,3,173,143,14,925,152,17,1098,0
,07-08,69,41,200,327,63,1185,396,104,1385,0
,08-09,120,40,279,724,140,1774,844,180,2053,9
,09-10,270,41,502,191,143,1823,461,184,2325,4
,10-11,343,165,688,63,90,1799,406,255,2487,21
,11-12,343,306,724,66,70,1795,409,376,2519,45
,12-13,324,343,708,82,111,1764,406,454,2472,81
,13-14,355,325,726,77,112,1729,432,437,2455,85
,14-15,347,362,721,85,73,1741,432,435,2462,77
,15-16,324,347,705,82,90,1734,406,437,2439,72
,16-17,245,391,550,111,133,1711,356,524,2261,90
,17-18,310,288,578,127,341,1501,437,629,2079,50
,18-19,278,319,533,117,379,1236,395,698,1769,72
,19-20,136,261,410,63,259,1040,199,520,1450,45
,20-21,30,147,293,28,170,901,58,317,1194,0
,21-22,18,76,236,15,100,812,33,176,1048,0
,22-23,15,56,191,11,47,777,26,103,968,0
,23-24,7,20,179,5,25,756,12,45,935,0
,合　計,3554,3545,-,2390,2386,-,5944,5931,-,651
,,,,,,,,,,,
,総駐車時間,5841:20,5841:20,5841:20,45928:07,45928:07,45928:07,51769:27,51769:27,51769:27,
,平均駐車時間,1:39,1:39,1:39,18:55,18:55,18:55,8:40,8:40,8:40,
,回転率,0.89,0.89,0.89,3.98,3.98,3.98,1.3,1.3,1.3,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
