0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年12月24日(水),2025年12月24日(水),2025年12月24日(水),,,,,,,,
,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,印字時刻 2026/01/01 16:34,印字時刻 2026/01/01 16:34,印字時刻 2026/01/01 16:34
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,2,2,120,0,9,17,2,11,137,0
,01-02,2,2,120,1,2,16,3,4,136,0
,02-03,0,4,116,0,0,16,0,4,132,0
,03-04,0,2,114,0,1,15,0,3,129,0
,04-05,0,0,114,5,1,19,5,1,133,0
,05-06,2,0,116,17,1,35,19,1,151,0
,06-07,4,1,119,44,2,75,48,3,194,0
,07-08,21,13,125,70,14,131,91,27,256,0
,08-09,16,13,130,83,19,197,99,32,327,1
,09-10,25,2,152,35,32,202,60,34,354,0
,10-11,19,8,164,10,8,202,29,16,366,1
,11-12,27,10,180,21,17,208,48,27,388,0
,12-13,27,20,187,7,12,201,34,32,388,8
,13-14,15,34,169,5,13,193,20,47,362,8
,14-15,22,32,159,18,18,193,40,50,352,9
,15-16,16,14,162,12,13,193,28,27,355,4
,16-17,17,10,168,20,26,186,37,36,354,5
,17-18,17,32,152,19,28,178,36,60,330,9
,18-19,10,18,145,17,66,130,27,84,275,3
,19-20,9,11,144,12,61,79,21,72,223,3
,20-21,0,11,132,2,39,44,2,50,176,0
,21-22,0,4,128,4,21,26,4,25,154,0
,22-23,0,7,122,1,6,20,1,13,142,0
,23-24,0,3,118,1,9,12,1,12,130,0
,合　計,251,253,-,404,418,-,655,671,-,51
,,,,,,,,,,,
,総駐車時間,757:37,757:37,757:37,4749:40,4749:40,4749:40,5507:17,5507:17,5507:17,
,平均駐車時間,3:23,3:23,3:23,12:22,12:22,12:22,9:03,9:03,9:03,
,回転率,0.36,0.36,0.36,0,0,0,0.98,0.98,0.98,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
