0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年12月06日(土),2025年12月06日(土),2025年12月06日(土),,,,,,,,
,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,印字時刻 2026/01/01 16:15,印字時刻 2026/01/01 16:15,印字時刻 2026/01/01 16:15
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,4,19,3,2,139,3,6,158,0
,01-02,0,0,19,0,0,139,0,0,158,0
,02-03,0,0,19,0,0,139,0,0,158,0
,03-04,0,0,19,0,0,139,0,0,158,0
,04-05,0,0,19,0,0,139,0,0,158,0
,05-06,0,0,19,0,1,138,0,1,157,0
,06-07,5,4,20,4,3,139,9,7,159,0
,07-08,14,6,27,10,5,144,24,11,171,0
,08-09,15,3,37,10,5,148,25,8,185,0
,09-10,66,10,96,11,5,155,77,15,251,3
,10-11,62,41,116,8,8,154,70,49,270,2
,11-12,74,52,139,4,3,156,78,55,295,8
,12-13,76,67,147,5,7,154,81,74,301,9
,13-14,117,67,199,4,6,151,121,73,350,15
,14-15,96,70,224,5,4,153,101,74,377,9
,15-16,161,97,285,3,2,154,164,99,439,20
,16-17,88,77,299,9,6,157,97,83,456,16
,17-18,83,85,295,3,7,153,86,92,448,21
,18-19,49,174,174,8,11,151,57,185,325,96
,19-20,15,47,143,2,10,142,17,57,285,14
,20-21,3,76,70,1,6,137,4,82,207,0
,21-22,1,28,41,0,1,136,1,29,177,0
,22-23,2,22,20,1,3,135,3,25,155,0
,23-24,1,8,13,3,1,136,4,9,149,0
,合　計,928,938,-,94,96,-,1022,1034,-,213
,,,,,,,,,,,
,総駐車時間,2288:34,2288:34,2288:34,1352:37,1352:37,1352:37,3641:11,3641:11,3641:11,
,平均駐車時間,2:29,2:29,2:29,15:12,15:12,15:12,3:36,3:36,3:36,
,回転率,4.19,4.19,4.19,0.23,0.23,0.23,1.68,1.68,1.68,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
