0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年12月08日(月),2025年12月08日(月),2025年12月08日(月),,,,,,,,
,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,印字時刻 2026/01/01 16:18,印字時刻 2026/01/01 16:18,印字時刻 2026/01/01 16:18
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,3,0,0,54,0,0,57,0
,01-02,0,0,3,0,0,54,0,0,57,0
,02-03,0,0,3,0,0,54,0,0,57,0
,03-04,0,0,3,1,0,55,1,0,58,0
,04-05,0,0,3,1,0,56,1,0,59,0
,05-06,0,0,3,11,0,67,11,0,70,0
,06-07,0,0,3,25,0,92,25,0,95,0
,07-08,23,19,8,46,7,131,69,26,139,0
,08-09,11,12,7,34,7,158,45,19,165,0
,09-10,2,1,7,10,7,160,12,8,167,0
,10-11,4,0,11,6,6,161,10,6,172,0
,11-12,2,3,10,5,6,160,7,9,170,0
,12-13,2,0,12,3,8,155,5,8,167,0
,13-14,2,2,12,10,4,161,12,6,173,0
,14-15,7,6,13,9,9,160,16,15,173,0
,15-16,3,5,11,1,4,158,4,9,169,0
,16-17,3,6,9,3,11,150,6,17,159,0
,17-18,4,5,7,5,20,134,9,25,141,0
,18-19,2,4,5,7,22,120,9,26,125,0
,19-20,0,1,4,4,37,87,4,38,91,0
,20-21,0,1,3,1,12,76,1,13,79,0
,21-22,0,0,3,0,14,63,0,14,66,0
,22-23,0,0,3,0,5,57,0,5,60,0
,23-24,0,0,3,0,1,56,0,1,59,0
,合　計,65,65,-,182,180,-,247,245,-,0
,,,,,,,,,,,
,総駐車時間,71:56,71:56,71:56,4213:30,4213:30,4213:30,4285:26,4285:26,4285:26,
,平均駐車時間,1:01,1:01,1:01,22:04,22:04,22:04,16:21,16:21,16:21,
,回転率,0.29,0.29,0.29,0,0,0,1.06,1.06,1.06,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
