0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年12月26日(金),2025年12月26日(金),2025年12月26日(金),,,,,,,,
,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,印字時刻 2026/01/01 16:36,印字時刻 2026/01/01 16:36,印字時刻 2026/01/01 16:36
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,11,0,2,244,0,2,255,0
,01-02,0,0,11,0,3,241,0,3,252,0
,02-03,0,0,11,0,0,241,0,0,252,0
,03-04,0,0,11,0,0,241,0,0,252,0
,04-05,0,0,11,1,2,240,1,2,251,0
,05-06,0,0,11,1,0,241,1,0,252,0
,06-07,0,0,11,11,0,251,11,0,262,0
,07-08,3,1,13,39,7,283,42,8,296,0
,08-09,19,3,28,141,21,402,160,24,430,0
,09-10,39,19,48,68,32,439,107,51,487,0
,10-11,34,40,44,27,36,430,61,76,474,0
,11-12,29,33,39,20,30,420,49,63,459,0
,12-13,17,23,33,22,35,409,39,58,442,0
,13-14,35,26,41,31,34,405,66,60,446,0
,14-15,46,39,50,34,20,418,80,59,468,0
,15-16,31,26,54,33,21,432,64,47,486,0
,16-17,14,36,33,40,31,439,54,67,472,0
,17-18,10,20,23,36,67,410,46,87,433,0
,18-19,9,12,19,34,70,372,43,82,391,0
,19-20,7,6,20,23,51,345,30,57,365,0
,20-21,4,8,16,2,34,316,6,42,332,0
,21-22,0,4,12,2,19,296,2,23,308,0
,22-23,0,0,12,3,9,290,3,9,302,0
,23-24,0,1,11,1,8,283,1,9,294,0
,合　計,297,297,-,569,532,-,866,829,-,0
,,,,,,,,,,,
,総駐車時間,764:09,764:09,764:09,6922:17,6922:17,6922:17,7686:26,7686:26,7686:26,
,平均駐車時間,2:32,2:32,2:32,13:08,13:08,13:08,9:16,9:16,9:16,
,回転率,0.44,0.44,0.44,0,0,0,1.2,1.2,1.2,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
