0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年07月13日(日),2025年07月13日(日),2025年07月13日(日),,,,,,,,
,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,印字時刻 2025/11/20 18:23,印字時刻 2025/11/20 18:23,印字時刻 2025/11/20 18:23
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,1,16,0,2,120,0,3,136,0
,01-02,0,0,16,0,2,118,0,2,134,0
,02-03,0,0,16,0,2,116,0,2,132,0
,03-04,0,0,16,2,2,116,2,2,132,0
,04-05,0,0,16,0,0,116,0,0,132,0
,05-06,0,0,16,0,1,115,0,1,131,0
,06-07,1,1,16,7,1,121,8,2,137,0
,07-08,14,1,29,12,6,126,26,7,155,0
,08-09,82,3,108,23,7,143,105,10,251,0
,09-10,7,2,113,12,9,146,19,11,259,0
,10-11,7,3,118,6,7,145,13,10,263,0
,11-12,9,6,120,3,3,145,12,9,265,0
,12-13,10,11,119,3,8,140,13,19,259,0
,13-14,36,6,148,4,2,142,40,8,290,0
,14-15,41,5,181,8,7,143,49,12,324,0
,15-16,28,22,190,4,9,138,32,31,328,0
,16-17,7,27,172,6,5,139,13,32,311,0
,17-18,10,68,114,7,17,131,17,85,245,0
,18-19,7,103,17,14,13,131,21,116,148,0
,19-20,3,9,11,8,11,128,11,20,139,0
,20-21,4,9,6,4,4,127,8,13,133,0
,21-22,3,0,9,1,3,125,4,3,134,0
,22-23,1,3,7,3,3,125,4,6,132,0
,23-24,2,1,8,0,2,123,2,3,131,0
,合　計,272,281,-,127,126,-,399,407,-,0
,,,,,,,,,,,
,総駐車時間,1569:32,1569:32,1569:32,3448:21,3448:21,3448:21,5017:53,5017:53,5017:53,
,平均駐車時間,5:40,5:40,5:40,23:57,23:57,23:57,11:55,11:55,11:55,
,回転率,0.51,0.51,0.51,0,0,0,0.78,0.78,0.78,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
