0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年07月27日(日),2025年07月27日(日),2025年07月27日(日),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/20 18:37,印字時刻 2025/11/20 18:37,印字時刻 2025/11/20 18:37
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,3,11,149,2,12,685,5,23,834,0
,01-02,1,5,145,5,7,682,6,12,827,0
,02-03,2,2,145,1,0,683,3,2,828,0
,03-04,0,2,143,6,1,687,6,3,830,0
,04-05,3,0,146,9,1,696,12,1,842,0
,05-06,11,3,156,8,6,697,19,9,853,0
,06-07,15,6,162,13,4,707,28,10,869,0
,07-08,60,5,217,27,14,720,87,19,937,0
,08-09,101,26,289,67,25,758,168,51,1047,2
,09-10,397,56,626,55,30,788,452,86,1414,4
,10-11,663,258,1034,26,24,789,689,282,1823,39
,11-12,607,493,1151,18,18,789,625,511,1940,75
,12-13,613,569,1193,20,19,791,633,588,1984,115
,13-14,733,527,1398,26,20,796,759,547,2194,116
,14-15,571,596,1381,26,24,798,597,620,2179,132
,15-16,471,609,1248,21,20,800,492,629,2048,142
,16-17,415,688,978,25,20,803,440,708,1781,202
,17-18,314,698,585,25,42,787,339,740,1372,140
,18-19,219,374,429,24,64,747,243,438,1176,95
,19-20,123,292,269,23,38,734,146,330,1003,48
,20-21,23,129,155,10,28,714,33,157,869,0
,21-22,15,29,138,5,27,693,20,56,831,0
,22-23,2,18,123,7,13,686,9,31,809,0
,23-24,3,7,119,3,9,680,6,16,799,0
,合　計,5365,5403,-,452,466,-,5817,5869,-,1110
,,,,,,,,,,,
,総駐車時間,10203:24,10203:24,10203:24,14535:46,14535:46,14535:46,24739:10,24739:10,24739:10,
,平均駐車時間,1:54,1:54,1:54,25:12,25:12,25:12,4:09,4:09,4:09,
,回転率,1.35,1.35,1.35,0.95,0.95,0.95,1.3,1.3,1.3,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
