0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年07月29日(火),2025年07月29日(火),2025年07月29日(火),,,,,,,,
,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,印字時刻 2025/11/20 18:40,印字時刻 2025/11/20 18:40,印字時刻 2025/11/20 18:40
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,33,0,1,127,0,1,160,0
,01-02,0,1,32,0,1,126,0,2,158,0
,02-03,0,1,31,0,0,126,0,1,157,0
,03-04,0,0,31,1,1,126,1,1,157,0
,04-05,0,0,31,1,0,127,1,0,158,0
,05-06,0,0,31,3,1,129,3,1,160,0
,06-07,0,0,31,12,4,138,12,4,169,0
,07-08,1,0,31,44,25,155,45,25,186,0
,08-09,3,1,34,115,27,243,118,28,277,0
,09-10,3,1,36,30,13,262,33,14,298,0
,10-11,4,2,38,6,14,253,10,16,291,0
,11-12,2,6,34,4,3,255,6,9,289,0
,12-13,5,4,35,12,16,250,17,20,285,0
,13-14,0,2,33,5,8,247,5,10,280,0
,14-15,1,0,34,7,9,244,8,9,278,0
,15-16,1,2,33,8,9,244,9,11,277,0
,16-17,3,3,33,8,16,237,11,19,270,0
,17-18,0,0,33,19,61,196,19,61,229,0
,18-19,5,3,35,26,72,148,31,75,183,0
,19-20,1,2,34,9,25,132,10,27,166,0
,20-21,4,4,33,7,21,119,11,25,152,0
,21-22,4,5,33,7,6,119,11,11,152,0
,22-23,0,1,32,2,2,119,2,3,151,0
,23-24,0,0,32,2,4,117,2,4,149,0
,合　計,37,38,-,328,339,-,365,377,-,0
,,,,,,,,,,,
,総駐車時間,50:03,50:03,50:03,5080:08,5080:08,5080:08,5130:11,5130:11,5130:11,
,平均駐車時間,1:17,1:17,1:17,15:29,15:29,15:29,13:59,13:59,13:59,
,回転率,0.07,0.07,0.07,0,0,0,0.68,0.68,0.68,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
