0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年07月07日(月),2025年07月07日(月),2025年07月07日(月),,,,,,,,
,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,印字時刻 2025/11/20 18:17,印字時刻 2025/11/20 18:17,印字時刻 2025/11/20 18:17
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,0,5,0,1,119,1,1,124,0
,01-02,0,1,4,0,0,119,0,1,123,0
,02-03,0,0,4,0,0,119,0,0,123,0
,03-04,0,0,4,1,2,118,1,2,122,0
,04-05,0,0,4,0,0,118,0,0,122,0
,05-06,0,0,4,4,1,122,4,1,126,0
,06-07,0,0,4,6,6,120,6,6,124,0
,07-08,2,1,5,49,26,141,51,27,146,0
,08-09,2,0,7,133,19,256,135,19,263,0
,09-10,0,0,7,25,17,267,25,17,274,0
,10-11,2,1,8,7,9,264,9,10,272,0
,11-12,3,0,11,12,2,274,15,2,285,0
,12-13,5,5,11,10,15,269,15,20,280,0
,13-14,4,4,11,15,18,266,19,22,277,0
,14-15,1,2,10,8,11,263,9,13,273,0
,15-16,1,0,11,6,8,261,7,8,272,0
,16-17,3,5,10,13,14,261,16,19,271,0
,17-18,1,2,8,18,60,221,19,62,229,0
,18-19,6,3,11,24,73,171,30,76,182,0
,19-20,0,3,8,10,32,148,10,35,156,0
,20-21,3,6,5,5,21,131,8,27,136,0
,21-22,1,2,4,5,11,125,6,13,129,0
,22-23,2,2,4,4,8,121,6,10,125,0
,23-24,0,0,4,1,1,121,1,1,125,0
,合　計,37,37,-,356,355,-,393,392,-,0
,,,,,,,,,,,
,総駐車時間,59:40,59:40,59:40,5529:27,5529:27,5529:27,5589:07,5589:07,5589:07,
,平均駐車時間,1:37,1:37,1:37,15:24,15:24,15:24,14:07,14:07,14:07,
,回転率,0.07,0.07,0.07,0,0,0,0.74,0.74,0.74,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
