0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年07月28日(月),2025年07月28日(月),2025年07月28日(月),,,,,,,,
,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,印字時刻 2025/11/20 18:39,印字時刻 2025/11/20 18:39,印字時刻 2025/11/20 18:39
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,2,0,1,21,0,1,23,0
,01-02,0,0,2,0,0,21,0,0,23,0
,02-03,0,0,2,2,1,22,2,1,24,0
,03-04,0,0,2,1,0,23,1,0,25,0
,04-05,0,0,2,6,0,29,6,0,31,0
,05-06,0,0,2,5,2,31,5,2,33,0
,06-07,1,0,3,4,1,36,5,1,39,0
,07-08,1,0,4,25,5,54,26,5,58,0
,08-09,6,1,9,45,6,94,51,7,103,0
,09-10,7,1,15,15,5,103,22,6,118,0
,10-11,24,1,38,4,1,107,28,2,145,0
,11-12,8,14,32,2,1,108,10,15,140,0
,12-13,0,16,17,7,7,108,7,23,125,0
,13-14,1,8,9,2,10,99,3,18,108,0
,14-15,3,3,9,4,6,97,7,9,106,0
,15-16,2,2,9,2,5,95,4,7,104,0
,16-17,4,5,8,6,9,92,10,14,100,0
,17-18,2,3,8,5,33,63,7,36,71,0
,18-19,2,5,4,4,21,47,6,26,51,0
,19-20,3,2,5,5,11,41,8,13,46,0
,20-21,1,1,5,1,6,36,2,7,41,0
,21-22,0,1,4,1,10,27,1,11,31,0
,22-23,0,1,3,1,4,24,1,5,27,0
,23-24,0,1,2,0,1,23,0,2,25,0
,合　計,65,65,-,147,146,-,212,211,-,0
,,,,,,,,,,,
,総駐車時間,135:29,135:29,135:29,1298:25,1298:25,1298:25,1433:54,1433:54,1433:54,
,平均駐車時間,2:03,2:03,2:03,9:05,9:05,9:05,6:52,6:52,6:52,
,回転率,1.05,1.05,1.05,1.11,1.11,1.11,1.09,1.09,1.09,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
