0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年03月21日(木),2024年03月21日(木),2024年03月21日(木),,,,,,,,
,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,印字時刻 2026/03/28 21:59,印字時刻 2026/03/28 21:59,印字時刻 2026/03/28 21:59
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,28,0,2,107,0,2,135,0
,01-02,0,0,28,0,0,107,0,0,135,0
,02-03,0,0,28,0,0,107,0,0,135,0
,03-04,0,0,28,0,0,107,0,0,135,0
,04-05,1,0,29,4,0,110,5,0,139,0
,05-06,0,0,29,10,1,119,10,1,148,0
,06-07,5,1,33,24,4,140,29,5,173,0
,07-08,13,5,42,43,12,170,56,17,212,0
,08-09,45,7,78,109,28,250,154,35,328,1
,09-10,123,13,185,41,28,265,164,41,450,0
,10-11,251,71,368,18,9,274,269,80,642,13
,11-12,200,186,384,8,8,274,208,194,658,27
,12-13,232,237,382,8,11,271,240,248,653,49
,13-14,236,230,384,5,14,262,241,244,646,58
,14-15,198,225,363,10,11,261,208,236,624,62
,15-16,184,217,320,10,17,254,194,234,574,55
,16-17,208,232,303,17,17,254,225,249,557,50
,17-18,220,227,289,23,44,235,243,271,524,45
,18-19,205,214,284,20,64,188,225,278,472,42
,19-20,132,206,218,9,38,160,141,244,378,26
,20-21,21,128,105,5,32,135,26,160,240,0
,21-22,8,37,75,4,15,122,12,52,197,0
,22-23,5,26,53,1,11,112,6,37,165,0
,23-24,3,8,48,1,4,109,4,12,157,0
,合　計,2290,2270,-,370,370,-,2660,2640,-,428
,,,,,,,,,,,
,総駐車時間,3229:38,3229:38,3229:38,6506:41,6506:41,6506:41,9736:19,9736:19,9736:19,
,平均駐車時間,1:25,1:25,1:25,18:04,18:04,18:04,3:42,3:42,3:42,
,回転率,2.3,2.3,2.3,0,0,0,2.66,2.66,2.66,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
