0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年03月16日(土),2024年03月16日(土),2024年03月16日(土),,,,,,,,
,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,印字時刻 2026/03/28 21:54,印字時刻 2026/03/28 21:54,印字時刻 2026/03/28 21:54
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,2,0,4,23,0,4,25,0
,01-02,0,0,2,0,1,22,0,1,24,0
,02-03,0,0,2,0,0,22,0,0,24,0
,03-04,0,0,2,0,0,22,0,0,24,0
,04-05,0,0,2,1,0,23,1,0,25,0
,05-06,0,0,2,2,0,25,2,0,27,0
,06-07,0,0,2,2,0,27,2,0,29,0
,07-08,1,2,1,2,1,28,3,3,29,0
,08-09,3,1,3,1,1,28,4,2,31,0
,09-10,24,6,22,2,2,28,26,8,50,0
,10-11,30,16,35,1,0,29,31,16,64,0
,11-12,22,25,32,2,1,30,24,26,62,0
,12-13,22,22,32,1,1,30,23,23,62,0
,13-14,46,27,51,0,0,30,46,27,81,0
,14-15,31,29,54,1,2,29,32,31,83,0
,15-16,33,23,63,1,1,29,34,24,92,0
,16-17,20,52,34,1,1,29,21,53,63,0
,17-18,6,29,8,0,2,27,6,31,35,0
,18-19,2,6,3,1,4,24,3,10,27,0
,19-20,0,1,3,1,2,23,1,3,26,0
,20-21,0,1,3,1,0,24,1,1,27,0
,21-22,1,1,1,0,2,22,1,3,23,0
,22-23,0,0,2,0,1,21,0,1,23,0
,23-24,0,1,1,0,1,20,0,2,21,0
,合　計,241,242,-,20,27,-,261,269,-,0
,,,,,,,,,,,
,総駐車時間,312:28,312:28,312:28,327:50,327:50,327:50,640:18,640:18,640:18,
,平均駐車時間,1:18,1:18,1:18,15:37,15:37,15:37,2:27,2:27,2:27,
,回転率,7.06,7.06,7.06,0.1,0.1,0.1,1.04,1.04,1.04,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
