0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年03月24日(日),2024年03月24日(日),2024年03月24日(日),,,,,,,,
,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,印字時刻 2026/03/29 08:02,印字時刻 2026/03/29 08:02,印字時刻 2026/03/29 08:02
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,4,22,0,0,65,0,4,87,0
,01-02,0,0,22,0,0,65,0,0,87,0
,02-03,1,1,22,0,1,64,1,2,86,0
,03-04,0,0,22,0,0,64,0,0,86,0
,04-05,3,0,25,1,0,65,4,0,90,0
,05-06,20,0,45,1,0,66,21,0,111,0
,06-07,15,14,45,1,0,67,16,14,112,0
,07-08,27,6,67,3,4,67,30,10,134,0
,08-09,37,11,93,3,2,67,40,13,160,1
,09-10,47,13,127,2,4,65,49,17,192,0
,10-11,88,22,193,5,3,67,93,25,260,1
,11-12,90,49,236,3,3,66,93,52,302,8
,12-13,83,83,232,1,3,65,84,86,297,11
,13-14,77,78,236,2,2,65,79,80,301,12
,14-15,61,83,211,5,1,69,66,84,280,13
,15-16,52,103,161,4,2,71,56,105,232,22
,16-17,40,75,126,2,1,72,42,76,198,16
,17-18,20,72,73,0,1,71,20,73,144,14
,18-19,14,40,49,2,5,68,16,45,117,6
,19-20,7,24,30,2,2,68,9,26,98,2
,20-21,0,12,18,1,0,69,1,12,87,0
,21-22,0,3,15,0,2,67,0,5,82,0
,22-23,0,5,10,0,2,65,0,7,75,0
,23-24,0,2,8,1,2,64,1,4,72,0
,合　計,682,700,-,39,40,-,721,740,-,106
,,,,,,,,,,,
,総駐車時間,2037:07,2037:07,2037:07,1628:15,1628:15,1628:15,3665:22,3665:22,3665:22,
,平均駐車時間,3:04,3:04,3:04,32:34,32:34,32:34,5:08,5:08,5:08,
,回転率,1.06,1.06,1.06,0,0,0,1.14,1.14,1.14,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
