0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年03月19日(火),2024年03月19日(火),2024年03月19日(火),,,,,,,,
,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,印字時刻 2026/03/28 21:57,印字時刻 2026/03/28 21:57,印字時刻 2026/03/28 21:57
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,1,0,1,28,0,1,29,0
,01-02,0,0,1,0,1,27,0,1,28,0
,02-03,0,0,1,0,0,27,0,0,28,0
,03-04,0,0,1,0,0,27,0,0,28,0
,04-05,0,0,1,3,0,30,3,0,31,0
,05-06,0,0,1,5,0,34,5,0,35,0
,06-07,1,0,2,28,1,62,29,1,64,0
,07-08,19,18,5,34,4,91,53,22,96,0
,08-09,9,8,4,36,6,121,45,14,125,0
,09-10,14,3,15,5,5,122,19,8,137,0
,10-11,13,10,18,3,1,124,16,11,142,0
,11-12,9,13,14,3,0,127,12,13,141,0
,12-13,14,11,17,3,7,123,17,18,140,0
,13-14,16,8,25,5,5,123,21,13,148,0
,14-15,15,16,25,3,7,119,18,23,144,0
,15-16,7,17,15,3,5,117,10,22,132,0
,16-17,8,12,11,4,12,109,12,24,120,0
,17-18,2,8,4,0,9,100,2,17,104,0
,18-19,5,4,5,3,18,87,8,22,92,0
,19-20,1,3,3,1,30,56,2,33,59,0
,20-21,2,3,2,2,16,42,4,19,44,0
,21-22,0,0,2,1,12,31,1,12,33,0
,22-23,0,0,2,0,2,29,0,2,31,0
,23-24,1,1,2,1,6,24,2,7,26,0
,合　計,136,135,-,143,148,-,279,283,-,0
,,,,,,,,,,,
,総駐車時間,138:39,138:39,138:39,1868:06,1868:06,1868:06,2006:45,2006:45,2006:45,
,平均駐車時間,1:14,1:14,1:14,12:58,12:58,12:58,7:49,7:49,7:49,
,回転率,3.32,3.32,3.32,0.66,0.66,0.66,1.02,1.02,1.02,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
