0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年03月18日(月),2024年03月18日(月),2024年03月18日(月),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 21:56,印字時刻 2026/03/28 21:56,印字時刻 2026/03/28 21:56
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,3,73,5,7,660,5,10,733,0
,01-02,0,1,72,0,0,660,0,1,732,0
,02-03,1,2,71,1,0,661,2,2,732,0
,03-04,0,0,71,1,0,662,1,0,733,0
,04-05,1,0,72,20,2,680,21,2,752,0
,05-06,2,3,71,56,7,723,58,10,794,0
,06-07,22,3,89,140,17,850,162,20,939,0
,07-08,56,18,127,298,62,1081,354,80,1208,0
,08-09,139,27,237,626,94,1613,765,121,1850,1
,09-10,233,41,423,184,117,1689,417,158,2112,4
,10-11,347,168,610,59,87,1658,406,255,2268,20
,11-12,340,300,655,52,75,1638,392,375,2293,36
,12-13,311,322,643,71,84,1623,382,406,2266,65
,13-14,275,301,615,59,65,1617,334,366,2232,70
,14-15,306,297,625,63,71,1610,369,368,2235,66
,15-16,254,300,577,62,67,1607,316,367,2184,70
,16-17,245,352,472,94,99,1596,339,451,2068,65
,17-18,243,297,416,84,284,1400,327,581,1816,54
,18-19,239,254,402,88,321,1169,327,575,1571,38
,19-20,115,244,276,43,248,963,158,492,1239,30
,20-21,35,145,161,27,170,820,62,315,981,0
,21-22,11,45,129,21,108,731,32,153,860,0
,22-23,9,26,110,14,63,683,23,89,793,0
,23-24,8,11,108,9,23,668,17,34,776,0
,合　計,3192,3160,-,2077,2071,-,5269,5231,-,519
,,,,,,,,,,,
,総駐車時間,5538:51,5538:51,5538:51,38663:24,38663:24,38663:24,44202:15,44202:15,44202:15,
,平均駐車時間,1:45,1:45,1:45,18:59,18:59,18:59,8:29,8:29,8:29,
,回転率,1.12,1.12,1.12,1.11,1.11,1.11,1.12,1.12,1.12,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
