0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年03月15日(金),2024年03月15日(金),2024年03月15日(金),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 21:52,印字時刻 2026/03/28 21:52,印字時刻 2026/03/28 21:52
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,3,6,73,6,19,644,9,25,717,0
,01-02,0,0,73,1,3,642,1,3,715,0
,02-03,1,0,74,3,1,644,4,1,718,0
,03-04,0,3,71,3,1,646,3,4,717,0
,04-05,0,0,71,16,2,659,16,2,730,0
,05-06,3,4,70,40,5,693,43,9,763,0
,06-07,16,2,84,121,15,798,137,17,882,0
,07-08,60,27,117,265,54,1005,325,81,1122,0
,08-09,131,38,210,622,82,1550,753,120,1760,3
,09-10,235,51,389,175,109,1619,410,160,2008,2
,10-11,389,171,606,61,79,1599,450,250,2205,15
,11-12,288,306,597,65,63,1601,353,369,2198,41
,12-13,323,347,572,75,88,1588,398,435,2160,69
,13-14,334,305,598,72,77,1585,406,382,2183,62
,14-15,381,336,639,71,71,1583,452,407,2222,51
,15-16,313,399,554,68,93,1558,381,492,2112,86
,16-17,338,358,533,89,110,1537,427,468,2070,78
,17-18,408,320,622,86,277,1356,494,597,1978,56
,18-19,336,348,609,90,273,1165,426,621,1774,60
,19-20,147,375,396,48,236,978,195,611,1374,49
,20-21,26,207,210,27,180,826,53,387,1036,0
,21-22,19,81,144,28,89,762,47,170,906,0
,22-23,9,49,104,9,56,717,18,105,821,0
,23-24,5,20,88,6,47,674,11,67,762,0
,合　計,3765,3753,-,2047,2030,-,5812,5783,-,572
,,,,,,,,,,,
,総駐車時間,6081:10,6081:10,6081:10,25780:17,25780:17,25780:17,31861:27,31861:27,31861:27,
,平均駐車時間,1:38,1:38,1:38,13:13,13:13,13:13,5:37,5:37,5:37,
,回転率,1.31,1.31,1.31,1.06,1.06,1.06,1.22,1.22,1.22,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
