0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年02月15日(土),2025年02月15日(土),2025年02月15日(土),,,,,,,,
,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,駐車場＝北2駐車場,印字時刻 2025/11/21 21:37,印字時刻 2025/11/21 21:37,印字時刻 2025/11/21 21:37
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,5,0,1,27,0,1,32,0
,01-02,0,0,5,0,1,25,0,1,30,0
,02-03,0,0,5,0,0,25,0,0,30,0
,03-04,0,0,5,0,0,25,0,0,30,0
,04-05,0,0,5,1,0,26,1,0,31,0
,05-06,0,0,5,1,0,27,1,0,32,0
,06-07,0,0,5,2,0,29,2,0,34,0
,07-08,4,2,7,4,0,33,8,2,40,0
,08-09,12,2,16,1,1,34,13,3,50,0
,09-10,17,5,29,0,1,32,17,6,61,0
,10-11,19,17,31,0,1,31,19,18,62,0
,11-12,15,16,31,2,1,32,17,17,63,0
,12-13,26,20,36,0,1,31,26,21,67,0
,13-14,58,17,75,0,1,30,58,18,105,0
,14-15,52,37,91,1,5,26,53,42,117,0
,15-16,25,54,66,1,0,27,26,54,93,0
,16-17,13,43,33,2,1,28,15,44,61,0
,17-18,10,25,19,1,2,27,11,27,46,0
,18-19,5,9,14,1,3,25,6,12,39,0
,19-20,0,6,8,0,1,24,0,7,32,0
,20-21,1,2,7,0,1,23,1,3,30,0
,21-22,0,0,7,0,0,23,0,0,30,0
,22-23,0,1,6,0,1,22,0,2,28,0
,23-24,0,0,6,0,0,22,0,0,28,0
,合　計,257,256,-,17,22,-,274,278,-,0
,,,,,,,,,,,
,総駐車時間,382:40,382:40,382:40,700:33,700:33,700:33,1083:13,1083:13,1083:13,
,平均駐車時間,1:30,1:30,1:30,30:28,30:28,30:28,3:54,3:54,3:54,
,回転率,1.03,1.03,1.03,0,0,0,1.12,1.12,1.12,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
