0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年02月05日(水),2025年02月05日(水),2025年02月05日(水),,,,,,,,
,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,印字時刻 2025/11/21 21:26,印字時刻 2025/11/21 21:26,印字時刻 2025/11/21 21:26
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,20,0,0,103,0,0,123,0
,01-02,0,0,20,0,0,103,0,0,123,0
,02-03,0,0,20,0,0,103,0,0,123,0
,03-04,0,1,19,0,1,102,0,2,121,0
,04-05,0,0,19,0,1,101,0,1,120,0
,05-06,0,1,18,2,1,102,2,2,120,0
,06-07,0,0,18,10,1,111,10,1,129,0
,07-08,0,2,16,45,24,131,45,26,147,0
,08-09,5,3,17,138,18,248,143,21,265,0
,09-10,2,1,19,31,8,275,33,9,294,0
,10-11,12,3,28,8,8,275,20,11,303,0
,11-12,7,7,30,9,7,276,16,14,306,0
,12-13,8,11,25,11,14,273,19,25,298,0
,13-14,8,3,30,5,6,273,13,9,303,0
,14-15,5,6,29,5,16,263,10,22,292,0
,15-16,1,4,26,3,9,256,4,13,282,0
,16-17,4,7,25,7,13,251,11,20,276,0
,17-18,2,8,17,14,73,192,16,81,209,0
,18-19,3,2,18,16,71,136,19,73,154,0
,19-20,0,0,18,8,25,118,8,25,136,0
,20-21,1,2,17,2,16,105,3,18,122,0
,21-22,4,3,18,5,9,101,9,12,119,0
,22-23,0,2,16,5,10,96,5,12,112,0
,23-24,2,2,16,1,2,95,3,4,111,0
,合　計,64,68,-,325,333,-,389,401,-,0
,,,,,,,,,,,
,総駐車時間,165:56,165:56,165:56,4449:56,4449:56,4449:56,4615:52,4615:52,4615:52,
,平均駐車時間,2:29,2:29,2:29,13:03,13:03,13:03,11:19,11:19,11:19,
,回転率,0.12,0.12,0.12,0,0,0,0.76,0.76,0.76,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
