0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年02月12日(水),2025年02月12日(水),2025年02月12日(水),,,,,,,,
,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,駐車場＝南4駐車場,印字時刻 2025/11/21 21:34,印字時刻 2025/11/21 21:34,印字時刻 2025/11/21 21:34
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,20,0,1,106,0,1,126,0
,01-02,0,0,20,0,0,106,0,0,126,0
,02-03,0,1,19,0,0,106,0,1,125,0
,03-04,0,0,19,1,0,107,1,0,126,0
,04-05,0,0,19,0,2,105,0,2,124,0
,05-06,0,0,19,2,3,104,2,3,123,0
,06-07,1,1,19,12,2,114,13,3,133,0
,07-08,3,2,20,51,24,141,54,26,161,0
,08-09,23,4,38,137,15,262,160,19,300,0
,09-10,20,3,56,39,13,289,59,16,345,0
,10-11,1,1,56,6,2,293,7,3,349,0
,11-12,5,5,56,6,7,292,11,12,348,0
,12-13,5,9,53,8,17,284,13,26,337,0
,13-14,2,8,46,4,9,278,6,17,324,0
,14-15,4,6,44,9,16,271,13,22,315,0
,15-16,11,4,50,5,9,267,16,13,317,0
,16-17,23,15,60,7,14,259,30,29,319,0
,17-18,20,19,59,11,70,202,31,89,261,0
,18-19,17,30,47,13,69,146,30,99,193,0
,19-20,10,22,35,5,34,117,15,56,152,0
,20-21,6,11,30,5,21,100,11,32,130,0
,21-22,1,9,22,3,4,99,4,13,121,0
,22-23,3,5,20,6,7,98,9,12,118,0
,23-24,1,0,21,2,1,99,3,1,120,0
,合　計,156,155,-,332,340,-,488,495,-,0
,,,,,,,,,,,
,総駐車時間,499:04,499:04,499:04,4368:19,4368:19,4368:19,4867:23,4867:23,4867:23,
,平均駐車時間,3:17,3:17,3:17,13:12,13:12,13:12,10:05,10:05,10:05,
,回転率,0.28,0.28,0.28,0,0,0,0.9,0.9,0.9,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
