0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年02月23日(日),2025年02月23日(日),2025年02月23日(日),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 21:45,印字時刻 2025/11/21 21:45,印字時刻 2025/11/21 21:45
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,6,15,213,7,13,678,13,28,891,0
,01-02,4,3,214,1,2,677,5,5,891,0
,02-03,1,1,214,2,1,678,3,2,892,0
,03-04,0,0,214,2,2,678,2,2,892,0
,04-05,2,1,215,11,1,688,13,2,903,0
,05-06,3,2,216,6,6,688,9,8,904,0
,06-07,16,5,227,16,4,699,32,9,926,0
,07-08,61,20,268,33,21,712,94,41,980,0
,08-09,91,44,316,81,22,769,172,66,1085,2
,09-10,348,63,590,52,33,789,400,96,1379,3
,10-11,638,250,981,27,24,791,665,274,1772,31
,11-12,651,414,1216,18,21,790,669,435,2006,70
,12-13,615,465,1377,23,28,788,638,493,2165,75
,13-14,635,513,1495,13,32,764,648,545,2259,102
,14-15,618,657,1458,27,21,772,645,678,2230,127
,15-16,573,709,1323,27,22,777,600,731,2100,174
,16-17,422,769,975,24,28,773,446,797,1748,173
,17-18,346,540,784,25,36,760,371,576,1544,134
,18-19,250,475,559,27,50,739,277,525,1298,87
,19-20,127,306,363,25,45,720,152,351,1083,54
,20-21,23,117,267,9,31,697,32,148,964,0
,21-22,10,72,203,4,18,683,14,90,886,0
,22-23,6,29,179,6,18,671,12,47,850,0
,23-24,7,12,175,4,9,666,11,21,841,0
,合　計,5453,5482,-,470,488,-,5923,5970,-,1032
,,,,,,,,,,,
,総駐車時間,11408:45,11408:45,11408:45,7017:34,7017:34,7017:34,18426:19,18426:19,18426:19,
,平均駐車時間,2:06,2:06,2:06,15:53,15:53,15:53,3:09,3:09,3:09,
,回転率,1.41,1.41,1.41,0.72,0.72,0.72,1.32,1.32,1.32,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
