0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年02月20日(木),2025年02月20日(木),2025年02月20日(木),,,,,,,,
,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,印字時刻 2025/11/21 21:43,印字時刻 2025/11/21 21:43,印字時刻 2025/11/21 21:43
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,6,0,0,19,0,0,25,0
,01-02,0,0,6,0,1,18,0,1,24,0
,02-03,0,0,6,1,0,18,1,0,24,0
,03-04,0,0,6,1,0,20,1,0,26,0
,04-05,0,0,6,5,0,25,5,0,31,0
,05-06,0,0,6,5,2,28,5,2,34,0
,06-07,0,0,6,1,2,27,1,2,33,0
,07-08,6,2,10,30,4,53,36,6,63,0
,08-09,5,3,12,47,4,95,52,7,107,0
,09-10,3,0,15,7,2,101,10,2,116,0
,10-11,17,4,28,0,3,98,17,7,126,0
,11-12,3,6,25,3,3,98,6,9,123,0
,12-13,4,8,21,7,10,95,11,18,116,0
,13-14,1,8,14,3,6,92,4,14,106,0
,14-15,3,5,12,8,12,87,11,17,99,0
,15-16,3,2,13,3,2,89,6,4,102,0
,16-17,8,7,15,1,12,78,9,19,93,0
,17-18,7,8,12,5,25,58,12,33,70,0
,18-19,1,7,7,4,17,45,5,24,52,0
,19-20,1,1,7,3,12,37,4,13,44,0
,20-21,1,0,8,5,5,36,6,5,44,0
,21-22,0,2,6,1,9,28,1,11,34,0
,22-23,0,0,6,0,5,23,0,5,29,0
,23-24,0,0,6,0,0,23,0,0,29,0
,合　計,63,63,-,140,136,-,203,199,-,0
,,,,,,,,,,,
,総駐車時間,109:06,109:06,109:06,1516:35,1516:35,1516:35,1625:41,1625:41,1625:41,
,平均駐車時間,1:49,1:49,1:49,11:04,11:04,11:04,8:15,8:15,8:15,
,回転率,0.95,0.95,0.95,1.06,1.06,1.06,1.03,1.03,1.03,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
