0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年02月05日(水),2025年02月05日(水),2025年02月05日(水),,,,,,,,
,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,印字時刻 2025/11/21 21:26,印字時刻 2025/11/21 21:26,印字時刻 2025/11/21 21:26
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,8,0,3,221,0,3,229,0
,01-02,0,0,8,0,1,220,0,1,228,0
,02-03,0,0,8,0,0,220,0,0,228,0
,03-04,0,0,8,1,0,221,1,0,229,0
,04-05,0,0,8,0,0,221,0,0,229,0
,05-06,0,0,8,1,1,221,1,1,229,0
,06-07,0,1,7,9,0,230,9,1,237,0
,07-08,1,1,7,44,11,262,45,12,269,0
,08-09,20,2,23,145,30,376,165,32,399,0
,09-10,20,17,28,56,48,387,76,65,415,0
,10-11,19,19,27,14,25,375,33,44,402,0
,11-12,19,21,26,19,20,373,38,41,399,0
,12-13,8,16,19,17,25,366,25,41,385,0
,13-14,15,7,27,19,21,365,34,28,392,0
,14-15,16,17,26,26,14,377,42,31,403,0
,15-16,12,16,21,27,17,386,39,33,407,0
,16-17,10,16,15,29,28,387,39,44,402,0
,17-18,7,9,12,39,56,372,46,65,384,0
,18-19,5,5,13,34,59,345,39,64,358,0
,19-20,3,5,11,12,49,310,15,54,321,0
,20-21,0,0,11,7,45,271,7,45,282,0
,21-22,0,3,8,1,18,253,1,21,261,0
,22-23,1,2,7,0,23,231,1,25,238,0
,23-24,1,1,7,0,6,225,1,7,232,0
,合　計,157,158,-,500,500,-,657,658,-,0
,,,,,,,,,,,
,総駐車時間,227:02,227:02,227:02,8519:06,8519:06,8519:06,8746:08,8746:08,8746:08,
,平均駐車時間,1:27,1:27,1:27,17:02,17:02,17:02,13:19,13:19,13:19,
,回転率,0.28,0.28,0.28,0,0,0,1.19,1.19,1.19,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
