0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年02月22日(土),2025年02月22日(土),2025年02月22日(土),,,,,,,,
,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,印字時刻 2025/11/21 21:44,印字時刻 2025/11/21 21:44,印字時刻 2025/11/21 21:44
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,3,6,31,1,10,74,4,16,105,0
,01-02,0,0,31,0,0,74,0,0,105,0
,02-03,0,3,28,0,0,74,0,3,102,0
,03-04,0,0,28,0,0,74,0,0,102,0
,04-05,3,0,31,0,0,74,3,0,105,0
,05-06,2,0,33,4,1,77,6,1,110,0
,06-07,7,2,38,3,1,79,10,3,117,0
,07-08,22,2,58,8,6,81,30,8,139,0
,08-09,19,1,75,8,4,85,27,5,160,0
,09-10,40,6,110,5,8,82,45,14,192,0
,10-11,84,20,173,0,4,78,84,24,251,3
,11-12,66,40,202,5,7,76,71,47,278,6
,12-13,75,67,207,3,0,79,78,67,286,10
,13-14,64,64,208,6,3,82,70,67,290,9
,14-15,69,74,201,4,1,85,73,75,286,14
,15-16,65,69,201,2,0,87,67,69,288,16
,16-17,36,74,162,4,2,88,40,76,250,10
,17-18,20,65,117,3,7,85,23,72,202,10
,18-19,12,27,101,1,2,84,13,29,185,4
,19-20,4,30,75,6,4,86,10,34,161,3
,20-21,1,17,60,2,5,84,3,22,144,0
,21-22,1,13,48,1,4,80,2,17,128,0
,22-23,1,9,40,1,4,77,2,13,117,0
,23-24,1,5,36,0,0,77,1,5,113,0
,合　計,595,594,-,67,73,-,662,667,-,85
,,,,,,,,,,,
,総駐車時間,1893:02,1893:02,1893:02,1476:13,1476:13,1476:13,3369:15,3369:15,3369:15,
,平均駐車時間,3:10,3:10,3:10,21:43,21:43,21:43,5:03,5:03,5:03,
,回転率,0.96,0.96,0.96,0,0,0,1.07,1.07,1.07,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
