0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年08月22日(木),2024年08月22日(木),2024年08月22日(木),,,,,,,,
,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,印字時刻 2025/11/21 18:27,印字時刻 2025/11/21 18:27,印字時刻 2025/11/21 18:27
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,1,4,0,4,59,0,5,63,0
,01-02,0,0,4,0,0,59,0,0,63,0
,02-03,0,0,4,0,0,59,0,0,63,0
,03-04,0,0,4,0,0,59,0,0,63,0
,04-05,0,0,4,4,0,63,4,0,67,0
,05-06,4,1,6,14,0,77,18,1,83,0
,06-07,11,0,16,57,2,132,68,2,148,0
,07-08,39,4,53,56,9,175,95,13,228,0
,08-09,19,0,72,35,8,206,54,8,278,0
,09-10,21,3,90,10,10,207,31,13,297,0
,10-11,25,21,96,10,4,212,35,25,308,2
,11-12,24,23,95,8,6,214,32,29,309,3
,12-13,27,20,102,8,4,218,35,24,320,4
,13-14,21,25,100,3,6,215,24,31,315,3
,14-15,12,24,86,5,7,213,17,31,299,6
,15-16,8,19,76,3,5,211,11,24,287,3
,16-17,12,27,61,5,11,205,17,38,266,4
,17-18,20,24,57,3,27,182,23,51,239,2
,18-19,15,16,55,13,33,161,28,49,216,0
,19-20,7,24,39,6,38,129,13,62,168,5
,20-21,2,13,27,2,19,114,4,32,141,0
,21-22,1,5,23,3,23,92,4,28,115,0
,22-23,1,3,22,0,13,79,1,16,101,0
,23-24,2,11,12,1,6,74,3,17,86,0
,合　計,271,264,-,246,235,-,517,499,-,32
,,,,,,,,,,,
,総駐車時間,1287:16,1287:16,1287:16,2700:56,2700:56,2700:56,3988:12,3988:12,3988:12,
,平均駐車時間,4:38,4:38,4:38,11:45,11:45,11:45,7:51,7:51,7:51,
,回転率,0.44,0.44,0.44,0,0,0,0.81,0.81,0.81,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
