0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年08月28日(水),2024年08月28日(水),2024年08月28日(水),,,,,,,,
,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,印字時刻 2025/11/21 18:33,印字時刻 2025/11/21 18:33,印字時刻 2025/11/21 18:33
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,35,2,2,138,2,2,173,0
,01-02,0,0,35,0,1,137,0,1,172,0
,02-03,0,0,35,0,0,137,0,0,172,0
,03-04,0,0,35,0,0,137,0,0,172,0
,04-05,0,0,35,1,0,138,1,0,173,0
,05-06,0,0,35,6,1,143,6,1,178,0
,06-07,2,0,37,14,0,156,16,0,193,0
,07-08,4,1,39,68,8,215,72,9,254,0
,08-09,22,0,62,136,17,336,158,17,398,0
,09-10,44,10,94,21,29,329,65,39,423,0
,10-11,46,25,117,15,20,323,61,45,440,3
,11-12,24,39,102,13,13,322,37,52,424,5
,12-13,35,54,84,15,22,315,50,76,399,8
,13-14,30,20,93,16,25,307,46,45,400,1
,14-15,36,35,93,17,21,304,53,56,397,5
,15-16,21,27,88,29,14,318,50,41,406,2
,16-17,20,32,77,19,25,312,39,57,389,6
,17-18,17,39,53,18,94,235,35,133,288,3
,18-19,15,18,52,10,52,195,25,70,247,3
,19-20,0,10,41,5,33,167,5,43,208,1
,20-21,1,4,38,7,26,147,8,30,185,0
,21-22,0,1,37,1,9,140,1,10,177,0
,22-23,3,2,38,1,8,132,4,10,170,0
,23-24,0,2,36,2,3,131,2,5,167,0
,合　計,320,319,-,416,423,-,736,742,-,37
,,,,,,,,,,,
,総駐車時間,544:46,544:46,544:46,7389:58,7389:58,7389:58,7934:44,7934:44,7934:44,
,平均駐車時間,1:41,1:41,1:41,17:18,17:18,17:18,10:35,10:35,10:35,
,回転率,1.47,1.47,1.47,1.12,1.12,1.12,1.25,1.25,1.25,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
