0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年08月20日(火),2024年08月20日(火),2024年08月20日(火),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 18:24,印字時刻 2025/11/21 18:24,印字時刻 2025/11/21 18:24
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,9,6,117,2,7,634,11,13,751,0
,01-02,0,0,117,5,5,633,5,5,750,0
,02-03,0,1,116,1,0,634,1,1,750,0
,03-04,0,0,116,1,0,635,1,0,751,0
,04-05,2,6,112,18,4,649,20,10,761,0
,05-06,9,1,120,50,2,694,59,3,814,0
,06-07,22,0,140,143,11,823,165,11,963,0
,07-08,52,18,174,311,59,1072,363,77,1246,0
,08-09,143,34,281,593,80,1587,736,114,1868,1
,09-10,315,45,547,178,109,1665,493,154,2212,4
,10-11,431,182,800,65,92,1637,496,274,2437,17
,11-12,390,340,857,54,61,1628,444,401,2485,49
,12-13,412,413,847,66,89,1605,478,502,2452,67
,13-14,390,357,883,63,89,1577,453,446,2460,76
,14-15,377,417,849,59,59,1583,436,476,2432,97
,15-16,357,404,802,75,62,1593,432,466,2395,82
,16-17,320,480,637,93,107,1575,413,587,2212,84
,17-18,323,407,556,80,307,1354,403,714,1910,69
,18-19,293,381,466,91,340,1105,384,721,1571,58
,19-20,157,268,363,51,235,925,208,503,1288,39
,20-21,17,141,236,32,163,788,49,304,1024,0
,21-22,18,68,183,19,76,731,37,144,914,0
,22-23,10,40,153,6,48,690,16,88,843,0
,23-24,7,19,140,8,34,663,15,53,803,0
,合　計,4054,4028,-,2064,2039,-,6118,6067,-,643
,,,,,,,,,,,
,総駐車時間,7292:59,7292:59,7292:59,43721:05,43721:05,43721:05,51014:04,51014:04,51014:04,
,平均駐車時間,1:48,1:48,1:48,21:17,21:17,21:17,8:22,8:22,8:22,
,回転率,1.46,1.46,1.46,1.12,1.12,1.12,1.32,1.32,1.32,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
