0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年08月03日(土),2024年08月03日(土),2024年08月03日(土),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 18:06,印字時刻 2025/11/21 18:06,印字時刻 2025/11/21 18:06
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,7,21,153,3,27,634,10,48,787,0
,01-02,2,5,150,1,1,635,3,6,785,0
,02-03,1,4,148,3,0,638,4,4,786,0
,03-04,0,2,145,2,3,636,2,5,781,0
,04-05,4,1,148,8,0,645,12,1,793,0
,05-06,3,0,151,12,5,652,15,5,803,0
,06-07,23,10,163,19,5,666,42,15,829,0
,07-08,47,11,201,54,24,696,101,35,897,0
,08-09,102,23,277,121,40,777,223,63,1054,3
,09-10,435,59,643,77,28,826,512,87,1469,5
,10-11,758,264,1141,42,23,844,800,287,1985,27
,11-12,584,501,1221,25,33,837,609,534,2058,61
,12-13,598,647,1186,22,32,827,620,679,2013,101
,13-14,610,514,1282,26,24,829,636,538,2111,123
,14-15,560,602,1240,33,51,811,593,653,2051,131
,15-16,539,655,1133,29,26,814,568,681,1947,123
,16-17,399,631,880,30,31,813,429,662,1693,113
,17-18,356,498,749,33,58,789,389,556,1538,108
,18-19,311,435,623,28,60,758,339,495,1381,91
,19-20,148,370,392,21,65,712,169,435,1104,54
,20-21,32,147,278,14,51,677,46,198,955,0
,21-22,19,60,234,7,26,657,26,86,891,0
,22-23,13,54,193,6,22,640,19,76,833,0
,23-24,0,20,173,2,10,632,2,30,805,0
,合　計,5551,5534,-,618,645,-,6169,6179,-,940
,,,,,,,,,,,
,総駐車時間,9703:09,9703:09,9703:09,10080:07,10080:07,10080:07,19783:16,19783:16,19783:16,
,平均駐車時間,1:46,1:46,1:46,16:60,16:60,16:60,3:14,3:14,3:14,
,回転率,1.99,1.99,1.99,0.32,0.32,0.32,1.33,1.33,1.33,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
