0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年08月02日(金),2024年08月02日(金),2024年08月02日(金),,,,,,,,
,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,駐車場＝南1駐車場,印字時刻 2025/11/21 18:05,印字時刻 2025/11/21 18:05,印字時刻 2025/11/21 18:05
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,2,3,52,0,2,79,2,5,131,0
,01-02,0,2,50,0,0,79,0,2,129,0
,02-03,0,1,49,0,0,79,0,1,128,0
,03-04,0,0,49,0,0,79,0,0,128,0
,04-05,0,0,49,3,0,82,3,0,131,0
,05-06,5,2,52,10,1,91,15,3,143,0
,06-07,5,7,50,20,1,110,25,8,160,0
,07-08,24,6,68,34,12,132,58,18,200,0
,08-09,50,19,99,75,22,186,125,41,285,1
,09-10,128,20,204,39,10,213,167,30,417,2
,10-11,222,86,339,16,7,223,238,93,562,20
,11-12,209,189,366,11,2,232,220,191,598,26
,12-13,215,217,357,20,11,241,235,228,598,41
,13-14,198,201,360,10,7,244,208,208,604,49
,14-15,212,201,368,7,11,241,219,212,609,62
,15-16,229,233,368,5,10,235,234,243,603,62
,16-17,243,248,360,12,17,231,255,265,591,51
,17-18,248,261,343,13,40,204,261,301,547,54
,18-19,298,246,399,8,60,152,306,306,551,59
,19-20,137,258,281,15,38,128,152,296,409,41
,20-21,17,132,164,6,21,114,23,153,278,0
,21-22,9,69,104,2,15,101,11,84,205,0
,22-23,8,36,76,4,7,97,12,43,173,0
,23-24,8,29,54,2,7,92,10,36,146,0
,合　計,2467,2466,-,312,301,-,2779,2767,-,468
,,,,,,,,,,,
,総駐車時間,3847:46,3847:46,3847:46,4005:37,4005:37,4005:37,7853:23,7853:23,7853:23,
,平均駐車時間,1:34,1:34,1:34,13:21,13:21,13:21,2:50,2:50,2:50,
,回転率,2.69,2.69,2.69,0,0,0,3.02,3.02,3.02,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
