0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年08月12日(月),2024年08月12日(月),2024年08月12日(月),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 18:16,印字時刻 2025/11/21 18:16,印字時刻 2025/11/21 18:16
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,2,9,198,4,3,634,6,12,832,0
,01-02,1,2,197,1,1,635,2,3,832,0
,02-03,1,0,198,0,0,634,1,0,832,0
,03-04,1,0,199,3,0,637,4,0,836,0
,04-05,3,1,200,10,2,645,13,3,845,0
,05-06,10,6,205,6,0,651,16,6,856,0
,06-07,15,3,217,10,5,656,25,8,873,0
,07-08,21,6,230,37,8,685,58,14,915,0
,08-09,63,23,271,54,20,718,117,43,989,1
,09-10,402,53,604,46,19,746,448,72,1350,8
,10-11,625,236,1004,24,20,750,649,256,1754,29
,11-12,502,494,1016,17,20,747,519,514,1763,78
,12-13,496,485,1029,15,14,748,511,499,1777,101
,13-14,504,505,1033,16,13,750,520,518,1783,103
,14-15,519,500,1053,21,30,742,540,530,1795,97
,15-16,440,564,933,18,17,743,458,581,1676,138
,16-17,351,570,710,15,21,737,366,591,1447,114
,17-18,317,451,570,17,34,720,334,485,1290,107
,18-19,223,335,442,17,39,698,240,374,1140,71
,19-20,118,258,307,12,33,677,130,291,984,42
,20-21,23,123,203,11,28,660,34,151,863,0
,21-22,17,31,187,10,16,654,27,47,841,0
,22-23,10,40,159,3,19,638,13,59,797,0
,23-24,8,25,141,0,5,633,8,30,774,0
,合　計,4672,4720,-,367,367,-,5039,5087,-,889
,,,,,,,,,,,
,総駐車時間,9093:49,9093:49,9093:49,8655:34,8655:34,8655:34,17749:23,17749:23,17749:23,
,平均駐車時間,1:56,1:56,1:56,21:32,21:32,21:32,3:28,3:28,3:28,
,回転率,1.7,1.7,1.7,0.22,0.22,0.22,1.11,1.11,1.11,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
