0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年08月03日(土),2024年08月03日(土),2024年08月03日(土),,,,,,,,
,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,印字時刻 2025/11/21 18:06,印字時刻 2025/11/21 18:06,印字時刻 2025/11/21 18:06
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,1,47,1,3,134,1,4,181,0
,01-02,0,1,46,0,0,134,0,1,180,0
,02-03,0,0,46,0,0,134,0,0,180,0
,03-04,0,0,46,0,0,134,0,0,180,0
,04-05,0,0,46,0,0,134,0,0,180,0
,05-06,0,0,46,1,1,134,1,1,180,0
,06-07,3,1,48,3,1,136,6,2,184,0
,07-08,3,3,48,13,4,145,16,7,193,0
,08-09,17,1,64,17,7,155,34,8,219,0
,09-10,87,10,142,15,4,166,102,14,308,0
,10-11,93,46,186,6,5,166,99,51,352,1
,11-12,53,83,158,2,4,165,55,87,323,8
,12-13,47,59,146,4,5,164,51,64,310,6
,13-14,56,42,160,6,6,164,62,48,324,8
,14-15,53,51,164,7,7,164,60,58,328,5
,15-16,63,58,168,4,5,164,67,63,332,9
,16-17,29,66,130,4,3,164,33,69,294,6
,17-18,24,49,106,8,8,164,32,57,270,9
,18-19,13,29,84,4,20,150,17,49,234,2
,19-20,0,20,64,4,11,141,4,31,205,0
,20-21,1,9,55,1,3,139,2,12,194,0
,21-22,0,3,52,1,2,138,1,5,190,0
,22-23,0,3,49,1,5,134,1,8,183,0
,23-24,0,1,48,0,0,134,0,1,182,0
,合　計,542,536,-,102,104,-,644,640,-,54
,,,,,,,,,,,
,総駐車時間,1140:18,1140:18,1140:18,1288:20,1288:20,1288:20,2428:38,2428:38,2428:38,
,平均駐車時間,2:08,2:08,2:08,13:17,13:17,13:17,3:51,3:51,3:51,
,回転率,2.42,2.42,2.42,0.25,0.25,0.25,1.05,1.05,1.05,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
