0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年08月16日(金),2024年08月16日(金),2024年08月16日(金),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/11/21 18:20,印字時刻 2025/11/21 18:20,印字時刻 2025/11/21 18:20
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,2,4,126,1,6,633,3,10,759,0
,01-02,1,1,126,3,4,632,4,5,758,0
,02-03,1,0,127,2,1,633,3,1,760,0
,03-04,0,1,126,3,1,635,3,2,761,0
,04-05,5,0,131,12,0,647,17,0,778,0
,05-06,3,3,131,20,7,660,23,10,791,0
,06-07,18,4,145,53,10,703,71,14,848,0
,07-08,30,9,166,167,17,850,197,26,1016,0
,08-09,72,12,224,297,36,1115,369,48,1339,0
,09-10,222,46,397,92,51,1153,314,97,1550,3
,10-11,335,174,558,37,23,1170,372,197,1728,31
,11-12,355,315,602,33,27,1175,388,342,1777,36
,12-13,298,333,568,35,67,1145,333,400,1713,62
,13-14,247,314,500,25,49,1119,272,363,1619,48
,14-15,225,264,463,21,55,1086,246,319,1549,48
,15-16,251,270,442,30,54,1061,281,324,1503,56
,16-17,218,266,395,19,79,1002,237,345,1397,58
,17-18,199,217,380,31,204,828,230,421,1208,44
,18-19,176,204,349,25,82,773,201,286,1122,52
,19-20,81,171,260,10,59,723,91,230,983,32
,20-21,16,79,197,8,42,688,24,121,885,0
,21-22,9,21,186,5,24,669,14,45,855,0
,22-23,5,20,169,4,17,656,9,37,825,0
,23-24,0,6,163,6,7,655,6,13,818,0
,合　計,2769,2734,-,939,922,-,3708,3656,-,470
,,,,,,,,,,,
,総駐車時間,4325:44,4325:44,4325:44,11813:13,11813:13,11813:13,16138:57,16138:57,16138:57,
,平均駐車時間,1:35,1:35,1:35,13:21,13:21,13:21,4:28,4:28,4:28,
,回転率,0.98,0.98,0.98,0.48,0.48,0.48,0.78,0.78,0.78,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
