0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年01月15日(月),2024年01月15日(月),2024年01月15日(月),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 20:48,印字時刻 2026/03/28 20:48,印字時刻 2026/03/28 20:48
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,6,64,0,1,652,1,7,716,0
,01-02,0,0,64,1,0,653,1,0,717,0
,02-03,0,0,64,1,0,654,1,0,718,0
,03-04,0,0,64,1,0,655,1,0,719,0
,04-05,1,1,63,19,7,669,20,8,732,0
,05-06,4,1,66,45,3,707,49,4,773,0
,06-07,23,1,86,144,15,834,167,16,920,0
,07-08,93,33,146,279,63,1040,372,96,1186,0
,08-09,112,64,194,646,88,1606,758,152,1800,7
,09-10,207,33,365,180,101,1690,387,134,2055,2
,10-11,329,166,531,51,85,1658,380,251,2189,16
,11-12,267,271,526,56,79,1632,323,350,2158,40
,12-13,271,298,499,72,83,1620,343,381,2119,63
,13-14,246,277,471,62,70,1616,308,347,2087,69
,14-15,308,265,514,67,87,1594,375,352,2108,40
,15-16,222,296,440,79,81,1593,301,377,2033,52
,16-17,224,287,379,88,91,1590,312,378,1969,33
,17-18,250,248,380,87,294,1391,337,542,1771,35
,18-19,248,265,366,70,329,1133,318,594,1499,39
,19-20,104,243,229,44,249,926,148,492,1155,32
,20-21,16,106,133,23,149,795,39,255,928,0
,21-22,9,29,113,17,90,721,26,119,834,0
,22-23,7,10,110,9,41,688,16,51,798,0
,23-24,3,15,99,4,21,671,7,36,770,0
,合　計,2945,2915,-,2045,2027,-,4990,4942,-,428
,,,,,,,,,,,
,総駐車時間,4162:17,4162:17,4162:17,33705:23,33705:23,33705:23,37867:40,37867:40,37867:40,
,平均駐車時間,1:26,1:26,1:26,16:54,16:54,16:54,7:44,7:44,7:44,
,回転率,1.02,1.02,1.02,1.09,1.09,1.09,1.05,1.05,1.05,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
