0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年01月09日(火),2024年01月09日(火),2024年01月09日(火),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 20:42,印字時刻 2026/03/28 20:42,印字時刻 2026/03/28 20:42
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,2,58,1,4,659,2,6,717,0
,01-02,0,1,57,1,1,659,1,2,716,0
,02-03,5,5,57,1,0,660,6,5,717,0
,03-04,2,1,58,2,0,662,4,1,720,0
,04-05,2,1,59,14,0,676,16,1,735,0
,05-06,3,0,59,39,3,711,42,3,770,0
,06-07,18,2,75,150,18,840,168,20,915,0
,07-08,73,34,112,297,64,1070,370,98,1182,0
,08-09,87,33,167,648,75,1644,735,108,1811,0
,09-10,198,37,326,179,92,1741,377,129,2067,3
,10-11,312,128,513,57,81,1715,369,209,2228,19
,11-12,268,272,515,46,53,1710,314,325,2225,34
,12-13,266,310,472,90,73,1723,356,383,2195,51
,13-14,257,250,473,58,89,1693,315,339,2166,45
,14-15,264,248,488,57,64,1683,321,312,2171,53
,15-16,248,281,457,62,77,1671,310,358,2128,62
,16-17,227,286,400,89,118,1642,316,404,2042,65
,17-18,248,279,364,63,301,1412,311,580,1776,48
,18-19,209,236,337,77,356,1129,286,592,1466,42
,19-20,113,245,214,43,231,942,156,476,1156,26
,20-21,17,92,131,19,170,788,36,262,919,0
,21-22,12,45,101,16,91,714,28,136,815,0
,22-23,14,24,89,5,51,665,19,75,754,0
,23-24,2,14,77,7,13,660,9,27,737,0
,合　計,2846,2826,-,2021,2025,-,4867,4851,-,448
,,,,,,,,,,,
,総駐車時間,4388:27,4388:27,4388:27,58618:25,58618:25,58618:25,63006:52,63006:52,63006:52,
,平均駐車時間,1:33,1:33,1:33,28:55,28:55,28:55,12:60,12:60,12:60,
,回転率,1,1,1,1.11,1.11,1.11,1.04,1.04,1.04,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
