0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年01月08日(月),2024年01月08日(月),2024年01月08日(月),,,,,,,,
,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,印字時刻 2026/03/28 20:41,印字時刻 2026/03/28 20:41,印字時刻 2026/03/28 20:41
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,1,4,0,1,54,0,2,58,0
,01-02,0,1,3,0,0,54,0,1,57,0
,02-03,0,0,3,0,0,54,0,0,57,0
,03-04,0,0,3,0,0,54,0,0,57,0
,04-05,0,0,3,0,0,54,0,0,57,0
,05-06,1,0,4,3,0,57,4,0,61,0
,06-07,1,0,5,6,1,62,7,1,67,0
,07-08,3,0,8,5,0,67,8,0,75,0
,08-09,4,0,12,8,0,75,12,0,87,0
,09-10,17,1,28,2,1,75,19,2,103,0
,10-11,48,11,65,2,2,76,50,13,141,0
,11-12,45,26,83,6,2,80,51,28,163,2
,12-13,37,38,83,1,0,81,38,38,164,6
,13-14,42,31,94,2,2,81,44,33,175,2
,14-15,39,44,90,1,2,80,40,46,170,9
,15-16,29,43,74,4,3,81,33,46,155,5
,16-17,18,42,52,2,6,77,20,48,129,9
,17-18,17,39,29,0,5,72,17,44,101,3
,18-19,13,24,18,2,0,74,15,24,92,6
,19-20,1,13,7,0,3,71,1,16,78,1
,20-21,0,5,1,0,4,67,0,9,68,0
,21-22,0,1,0,0,7,60,0,8,60,0
,22-23,1,3,0,0,1,59,1,4,59,0
,23-24,0,0,0,0,0,59,0,0,59,0
,合　計,316,323,-,44,40,-,360,363,-,43
,,,,,,,,,,,
,総駐車時間,846:14,846:14,846:14,2372:47,2372:47,2372:47,3219:01,3219:01,3219:01,
,平均駐車時間,2:31,2:31,2:31,38:54,38:54,38:54,8:05,8:05,8:05,
,回転率,0.54,0.54,0.54,0,0,0,0.64,0.64,0.64,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
