0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年01月22日(月),2024年01月22日(月),2024年01月22日(月),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 20:56,印字時刻 2026/03/28 20:56,印字時刻 2026/03/28 20:56
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,6,48,1,0,658,2,6,706,0
,01-02,0,1,48,0,2,656,0,3,704,0
,02-03,0,0,48,2,1,657,2,1,705,0
,03-04,0,0,48,1,1,657,1,1,705,0
,04-05,1,1,47,19,0,676,20,1,723,0
,05-06,3,0,47,41,5,711,44,5,758,0
,06-07,18,1,60,141,25,827,159,26,887,0
,07-08,62,24,86,296,64,1055,358,88,1141,0
,08-09,99,33,150,635,77,1616,734,110,1766,2
,09-10,245,39,349,180,123,1678,425,162,2027,1
,10-11,373,151,577,67,76,1667,440,227,2244,9
,11-12,344,303,618,55,62,1659,399,365,2277,44
,12-13,301,334,586,66,86,1639,367,420,2225,61
,13-14,343,331,591,67,86,1619,410,417,2210,48
,14-15,318,335,580,65,60,1624,383,395,2204,74
,15-16,276,392,468,57,74,1607,333,466,2075,64
,16-17,258,346,379,74,143,1540,332,489,1919,68
,17-18,240,271,345,92,283,1351,332,554,1696,49
,18-19,244,277,315,88,317,1123,332,594,1438,45
,19-20,101,255,221,54,250,925,155,505,1146,39
,20-21,19,85,154,24,140,812,43,225,966,0
,21-22,10,36,128,15,115,706,25,151,834,0
,22-23,5,23,111,9,39,677,14,62,788,0
,23-24,6,14,102,5,19,663,11,33,765,0
,合　計,3267,3258,-,2054,2048,-,5321,5306,-,504
,,,,,,,,,,,
,総駐車時間,5284:57,5284:57,5284:57,35911:47,35911:47,35911:47,41196:44,41196:44,41196:44,
,平均駐車時間,1:37,1:37,1:37,17:25,17:25,17:25,7:44,7:44,7:44,
,回転率,1.15,1.15,1.15,1.12,1.12,1.12,1.14,1.14,1.14,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
