0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年01月18日(木),2024年01月18日(木),2024年01月18日(木),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2026/03/28 20:51,印字時刻 2026/03/28 20:51,印字時刻 2026/03/28 20:51
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,4,6,106,2,11,652,6,17,758,0
,01-02,1,3,104,1,2,651,2,5,755,0
,02-03,4,5,103,3,1,653,7,6,756,0
,03-04,1,0,104,1,1,653,2,1,757,0
,04-05,1,2,103,18,1,669,19,3,772,0
,05-06,3,5,101,40,5,705,43,10,806,0
,06-07,19,3,116,122,10,813,141,13,929,0
,07-08,71,32,154,277,48,1039,348,80,1193,0
,08-09,117,60,214,622,86,1579,739,146,1793,3
,09-10,257,49,415,193,109,1670,450,158,2085,3
,10-11,363,149,627,65,98,1634,428,247,2261,18
,11-12,281,277,638,58,53,1638,339,330,2276,50
,12-13,309,316,633,76,89,1623,385,405,2256,61
,13-14,292,320,604,56,68,1613,348,388,2217,65
,14-15,305,308,602,72,63,1623,377,371,2225,60
,15-16,253,328,527,82,76,1628,335,404,2155,66
,16-17,251,308,469,98,136,1590,349,444,2059,47
,17-18,297,337,429,68,284,1379,365,621,1808,51
,18-19,243,274,401,75,298,1155,318,572,1556,36
,19-20,108,251,259,30,255,930,138,506,1189,27
,20-21,20,120,156,26,153,802,46,273,958,0
,21-22,14,49,122,13,98,716,27,147,838,0
,22-23,3,24,102,12,51,676,15,75,778,0
,23-24,6,13,95,10,26,659,16,39,754,0
,合　計,3223,3239,-,2020,2022,-,5243,5261,-,487
,,,,,,,,,,,
,総駐車時間,5543:32,5543:32,5543:32,26374:34,26374:34,26374:34,31918:06,31918:06,31918:06,
,平均駐車時間,1:43,1:43,1:43,12:58,12:58,12:58,6:05,6:05,6:05,
,回転率,1.13,1.13,1.13,1.11,1.11,1.11,1.12,1.12,1.12,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
