0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2024年01月07日(日),2024年01月07日(日),2024年01月07日(日),,,,,,,,
,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,駐車場＝南2駐車場,印字時刻 2026/03/28 20:40,印字時刻 2026/03/28 20:40,印字時刻 2026/03/28 20:40
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,20,1,1,139,1,1,159,0
,01-02,3,5,20,0,0,139,3,5,159,0
,02-03,0,0,18,1,0,140,1,0,158,0
,03-04,0,2,16,0,0,140,0,2,156,0
,04-05,1,0,17,1,2,139,2,2,156,0
,05-06,0,0,17,1,1,139,1,1,156,0
,06-07,4,0,21,1,0,140,5,0,161,0
,07-08,3,3,21,8,2,146,11,5,167,0
,08-09,10,1,30,9,5,150,19,6,180,0
,09-10,51,6,73,6,2,154,57,8,227,0
,10-11,48,26,98,0,4,151,48,30,249,2
,11-12,62,36,124,4,2,152,66,38,276,1
,12-13,37,40,122,4,0,156,41,40,278,7
,13-14,84,51,151,3,2,157,87,53,308,4
,14-15,50,72,133,1,2,156,51,74,289,6
,15-16,55,51,134,1,2,155,56,53,289,3
,16-17,42,90,87,0,1,154,42,91,241,19
,17-18,30,41,76,2,2,154,32,43,230,7
,18-19,11,26,61,3,10,147,14,36,208,2
,19-20,2,3,60,0,7,140,2,10,200,0
,20-21,1,36,25,2,1,141,3,37,166,0
,21-22,2,4,23,1,2,140,3,6,163,0
,22-23,0,3,20,1,3,138,1,6,158,0
,23-24,0,1,19,0,0,138,0,1,157,0
,合　計,496,497,-,50,51,-,546,548,-,51
,,,,,,,,,,,
,総駐車時間,985:37,985:37,985:37,818:21,818:21,818:21,1803:58,1803:58,1803:58,
,平均駐車時間,2:00,2:00,2:00,17:47,17:47,17:47,3:22,3:22,3:22,
,回転率,2.23,2.23,2.23,0.12,0.12,0.12,0.89,0.89,0.89,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
