0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年11月19日(水),2025年11月19日(水),2025年11月19日(水),,,,,,,,
,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,駐車場＝北3駐車場,印字時刻 2025/11/21 13:47,印字時刻 2025/11/21 13:47,印字時刻 2025/11/21 13:47
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,0,6,0,1,17,0,1,23,0
,01-02,0,0,6,0,0,17,0,0,23,0
,02-03,0,0,6,1,0,18,1,0,24,0
,03-04,0,0,6,2,0,19,2,0,25,0
,04-05,0,0,6,5,0,25,5,0,31,0
,05-06,1,0,7,4,0,29,5,0,36,0
,06-07,0,0,7,4,1,32,4,1,39,0
,07-08,1,0,8,42,2,72,43,2,80,0
,08-09,4,3,9,54,7,119,58,10,128,0
,09-10,52,2,59,14,4,129,66,6,188,0
,10-11,11,17,54,1,2,128,12,19,182,0
,11-12,4,21,36,3,3,128,7,24,164,0
,12-13,3,20,19,10,8,130,13,28,149,0
,13-14,1,5,15,4,4,129,5,9,144,0
,14-15,27,11,31,4,6,129,31,17,160,0
,15-16,10,13,27,6,18,116,16,31,143,0
,16-17,3,17,14,4,31,89,7,48,103,0
,17-18,7,8,13,3,36,57,10,44,70,0
,18-19,1,5,9,4,24,36,5,29,45,0
,19-20,1,4,6,2,12,26,3,16,32,0
,20-21,0,1,5,1,6,21,1,7,26,0
,21-22,0,0,5,4,8,17,4,8,22,0
,22-23,0,0,5,0,2,15,0,2,20,0
,23-24,0,0,5,0,1,14,0,1,19,0
,合　計,126,127,-,172,176,-,298,303,-,0
,,,,,,,,,,,
,総駐車時間,267:31,267:31,267:31,1727:46,1727:46,1727:46,1995:17,1995:17,1995:17,
,平均駐車時間,2:02,2:02,2:02,9:33,9:33,9:33,6:22,6:22,6:22,
,回転率,2.1,2.1,2.1,1.4,1.4,1.4,1.63,1.63,1.63,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
