0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年11月09日(日),2025年11月09日(日),2025年11月09日(日),,,,,,,,
,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,駐車場＝南3駐車場,印字時刻 2025/11/21 13:37,印字時刻 2025/11/21 13:37,印字時刻 2025/11/21 13:37
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,1,0,3,1,3,249,2,3,252,0
,01-02,0,1,2,0,0,248,0,1,250,0
,02-03,0,0,2,0,0,248,0,0,250,0
,03-04,0,0,2,0,1,247,0,1,249,0
,04-05,0,0,2,0,0,247,0,0,249,0
,05-06,0,0,2,1,1,247,1,1,249,0
,06-07,1,0,3,1,2,246,2,2,249,0
,07-08,1,1,3,4,2,247,5,3,250,0
,08-09,5,1,7,18,6,260,23,7,267,0
,09-10,12,1,17,13,5,268,25,6,285,0
,10-11,12,5,25,9,7,270,21,12,295,0
,11-12,16,10,32,4,2,272,20,12,304,0
,12-13,10,13,29,5,4,273,15,17,302,0
,13-14,13,12,29,4,2,275,17,14,304,0
,14-15,2,8,23,6,4,277,8,12,300,0
,15-16,3,5,21,4,3,278,7,8,299,0
,16-17,1,9,13,8,10,276,9,19,289,0
,17-18,2,9,6,7,12,271,9,21,277,0
,18-19,2,7,1,4,9,266,6,16,267,0
,19-20,1,1,4,2,11,257,3,12,261,0
,20-21,1,1,4,5,8,254,6,9,258,0
,21-22,0,0,4,0,5,249,0,5,253,0
,22-23,0,0,4,1,1,249,1,1,253,0
,23-24,0,0,4,3,1,251,3,1,255,0
,合　計,83,84,-,100,99,-,183,183,-,0
,,,,,,,,,,,
,総駐車時間,387:51,387:51,387:51,2558:05,2558:05,2558:05,2945:56,2945:56,2945:56,
,平均駐車時間,4:27,4:27,4:27,22:38,22:38,22:38,14:44,14:44,14:44,
,回転率,0.13,0.13,0.13,0,0,0,0.29,0.29,0.29,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
