0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年11月29日(土),2025年11月29日(土),2025年11月29日(土),,,,,,,,
,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,駐車場＝全駐車場,印字時刻 2025/12/01 21:47,印字時刻 2025/12/01 21:47,印字時刻 2025/12/01 21:47
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,5,9,136,3,22,786,8,31,922,0
,01-02,0,3,133,1,2,785,1,5,918,0
,02-03,2,2,133,1,2,784,3,4,917,0
,03-04,0,1,132,6,0,790,6,1,922,0
,04-05,1,1,132,10,7,793,11,8,925,0
,05-06,1,4,129,7,0,800,8,4,929,0
,06-07,25,4,149,24,10,814,49,14,963,0
,07-08,62,11,200,53,27,837,115,38,1037,0
,08-09,175,27,344,120,51,909,295,78,1253,1
,09-10,476,57,750,70,31,947,546,88,1697,1
,10-11,632,268,1125,44,28,965,676,296,2090,31
,11-12,619,514,1238,29,33,960,648,547,2198,64
,12-13,596,584,1257,28,28,960,624,612,2217,113
,13-14,647,537,1361,36,36,959,683,573,2320,103
,14-15,602,597,1360,24,40,945,626,637,2305,128
,15-16,563,635,1304,36,15,964,599,650,2268,140
,16-17,454,675,1075,44,40,970,498,715,2045,161
,17-18,394,624,840,33,72,930,427,696,1770,122
,18-19,385,484,749,43,85,887,428,569,1636,117
,19-20,150,357,544,21,57,855,171,414,1399,65
,20-21,47,185,401,15,41,827,62,226,1228,0
,21-22,23,169,252,5,44,787,28,213,1039,0
,22-23,15,75,192,4,17,774,19,92,966,0
,23-24,3,29,165,9,11,772,12,40,937,0
,合　計,5877,5852,-,666,699,-,6543,6551,-,1046
,,,,,,,,,,,
,総駐車時間,11931:10,11931:10,11931:10,9831:48,9831:48,9831:48,21762:58,21762:58,21762:58,
,平均駐車時間,2:02,2:02,2:02,15:02,15:02,15:02,3:20,3:20,3:20,
,回転率,1.47,1.47,1.47,1.07,1.07,1.07,1.42,1.42,1.42,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
