0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,,,
,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報,時間帯別入出庫日報
,,,,,,,,,,,
,2025年11月06日(木),2025年11月06日(木),2025年11月06日(木),,,,,,,,
,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,駐車場＝北1駐車場,印字時刻 2025/11/21 13:34,印字時刻 2025/11/21 13:34,印字時刻 2025/11/21 13:34
,,一般,一般,一般,定期,定期,定期,合計,合計,合計,事前精算  利用台数
,,入庫,出庫,在庫,入庫,出庫,在庫,入庫,出庫,在庫,事前精算  利用台数
,00-01,0,1,56,0,5,61,0,6,117,0
,01-02,0,0,56,0,0,61,0,0,117,0
,02-03,1,1,56,0,0,61,1,1,117,0
,03-04,0,0,56,0,0,61,0,0,117,0
,04-05,0,0,56,5,0,66,5,0,122,0
,05-06,2,0,58,26,0,92,28,0,150,0
,06-07,7,0,64,54,0,146,61,0,210,0
,07-08,21,9,76,71,11,206,92,20,282,0
,08-09,22,9,90,99,13,288,121,22,378,2
,09-10,21,9,102,40,26,306,61,35,408,1
,10-11,28,10,121,12,13,305,40,23,426,2
,11-12,27,19,126,10,9,306,37,28,432,2
,12-13,22,23,127,14,8,312,36,31,439,4
,13-14,22,23,125,10,8,314,32,31,439,5
,14-15,24,28,122,11,19,306,35,47,428,3
,15-16,18,21,119,8,17,297,26,38,416,5
,16-17,16,27,109,15,19,293,31,46,402,5
,17-18,13,23,97,17,30,281,30,53,378,3
,18-19,16,19,95,17,62,235,33,81,330,2
,19-20,5,18,82,7,70,172,12,88,254,1
,20-21,1,6,78,3,56,119,4,62,197,0
,21-22,0,6,71,2,23,98,2,29,169,0
,22-23,0,4,67,1,13,86,1,17,153,0
,23-24,4,5,67,2,11,77,6,16,144,0
,合　計,270,261,-,424,413,-,694,674,-,35
,,,,,,,,,,,
,総駐車時間,671:53,671:53,671:53,5741:10,5741:10,5741:10,6413:03,6413:03,6413:03,
,平均駐車時間,2:33,2:33,2:33,14:04,14:04,14:04,9:33,9:33,9:33,
,回転率,0.42,0.42,0.42,0,0,0,1.08,1.08,1.08,
,,,,,,,,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】,【一般財団法人 つくば都市交通センター】
